"","ARG_RGDP_EXT","AUS_RGDP_EXT","AUT_RGDP_EXT","BEL_RGDP_EXT","BRA_RGDP_EXT","BUL_RGDP_EXT","CAN_RGDP_EXT","CHE_RGDP_EXT","CHL_RGDP_EXT","CHN_RGDP_EXT","COL_RGDP_EXT","CRO_RGDP_EXT","CZE_RGDP_EXT","DEN_RGDP_EXT","DEU_RGDP_EXT","ESP_RGDP_EXT","EUR_RGDP_EXT","FIN_RGDP_EXT","FRA_RGDP_EXT","GBR_RGDP_EXT","GRE_RGDP_EXT","HKG_RGDP_EXT","HUN_RGDP_EXT","ICE_RGDP_EXT","IDN_RGDP_EXT","IND_RGDP_EXT","IRE_RGDP_EXT","ISE_RGDP_EXT","ITA_RGDP_EXT","JPN_RGDP_EXT","KOR_RGDP_EXT","MAL_RGDP_EXT","MEX_RGDP_EXT","NLD_RGDP_EXT","NOR_RGDP_EXT","NZD_RGDP_EXT","PER_RGDP_EXT","PHP_RGDP_EXT","POL_RGDP_EXT","POR_RGDP_EXT","ROM_RGDP_EXT","RUS_RGDP_EXT","SAF_RGDP_EXT","SAR_RGDP_EXT","SGP_RGDP_EXT","SWE_RGDP_EXT","TAW_RGDP_EXT","THA_RGDP_EXT","TUR_RGDP_EXT","URU_RGDP_EXT","USA_RGDP_EXT","VTN_RGDP_EXT"
"1951-12-01",1.05906171403965,1.0254343062732,NA,1.03761710246418,1.04900003515874,NA,1.04370478850002,1.08102169671778,NA,NA,1.02352595341818,NA,NA,NA,1.09703441427933,1.16829197966478,1.07910290463375,NA,1.18563756975887,1.04268009386376,NA,NA,NA,NA,NA,1.01881605156319,1.03416704161363,NA,1.08743350195467,1.08946600800493,NA,NA,1.09659113418909,1.02459877124699,1.02217253740857,0.981106671807438,1.08187568782293,1.10526317846622,NA,1.09212240588146,NA,NA,1.04545458914008,NA,NA,NA,NA,0.953555634322738,1.23578792311806,1.15518341896581,1.23966087675765,NA

"1952-01-01",1.05906171403965,1.0254343062732,NA,1.03761710246418,1.04900003515874,NA,1.04370478850002,1.08102169671778,NA,NA,1.02352595341818,NA,NA,NA,1.09703441427933,1.16829197966478,1.07910290463375,NA,1.20567397223183,1.04268009386376,NA,NA,NA,NA,NA,1.01881605156319,1.03416704161363,NA,1.08743350195467,1.08946600800493,NA,NA,1.09659113418909,1.02459877124699,1.02217253740857,0.981106671807438,1.08187568782293,1.10526317846622,NA,1.09212240588146,NA,NA,1.04545458914008,NA,NA,NA,NA,0.953555634322738,1.23578792311806,1.15518341896581,1.25289495450786,NA

"1952-02-01",1.05906171403965,1.0254343062732,NA,1.03761710246418,1.04900003515874,NA,1.04370478850002,1.08102169671778,NA,NA,1.02352595341818,NA,NA,NA,1.09703441427933,1.16829197966478,1.07910290463375,NA,1.20567397223183,1.04268009386376,NA,NA,NA,NA,NA,1.01881605156319,1.03416704161363,NA,1.08743350195467,1.08946600800493,NA,NA,1.09659113418909,1.02459877124699,1.02217253740857,0.981106671807438,1.08187568782293,1.10526317846622,NA,1.09212240588146,NA,NA,1.04545458914008,NA,NA,NA,NA,0.953555634322738,1.23578792311806,1.15518341896581,1.25289495450786,NA

"1952-03-01",1.04329190171561,1.01494096755964,NA,1.04392862093871,1.0681442713853,NA,1.06556018533665,1.08325322372214,NA,NA,1.04045644143295,NA,NA,NA,1.12263369756547,1.18233174241222,1.0935896327118,NA,1.20567397223183,1.04472157497544,0.996203239724912,NA,NA,NA,NA,1.03175372066963,1.02971586107941,NA,1.09913525533927,1.12313940181731,NA,NA,1.10699893248573,1.02902896198763,1.03526717035376,0.981084753299173,1.09874587986814,1.12280704154392,NA,1.10323944828437,NA,NA,1.05397731859677,NA,NA,NA,1.02960376700961,0.947524029520449,1.26162245675216,1.14440939220962,1.25289495450786,NA

"1952-04-01",1.04329190171561,1.01494096755964,NA,1.04392862093871,1.0681442713853,NA,1.06556018533665,1.08325322372214,NA,NA,1.04045644143295,NA,NA,NA,1.12263369756547,1.18233174241222,1.0935896327118,NA,1.19955173814287,1.04472157497544,0.996203239724912,NA,NA,NA,NA,1.03175372066963,1.02971586107941,NA,1.09913525533927,1.12313940181731,NA,NA,1.10699893248573,1.02902896198763,1.03526717035376,0.981084753299173,1.09874587986814,1.12280704154392,NA,1.10323944828437,NA,NA,1.05397731859677,NA,NA,NA,1.02960376700961,0.947524029520449,1.26162245675216,1.14440939220962,1.25537634408602,NA

"1952-05-01",1.04329190171561,1.01494096755964,NA,1.04392862093871,1.0681442713853,NA,1.06556018533665,1.08325322372214,NA,NA,1.04045644143295,NA,NA,NA,1.12263369756547,1.18233174241222,1.0935896327118,NA,1.19955173814287,1.04472157497544,0.996203239724912,NA,NA,NA,NA,1.03175372066963,1.02971586107941,NA,1.09913525533927,1.12313940181731,NA,NA,1.10699893248573,1.02902896198763,1.03526717035376,0.981084753299173,1.09874587986814,1.12280704154392,NA,1.10323944828437,NA,NA,1.05397731859677,NA,NA,NA,1.02960376700961,0.947524029520449,1.26162245675216,1.14440939220962,1.25537634408602,NA

"1952-06-01",1.02752208939156,1.00444762884609,NA,1.05024013941324,1.08728850761187,NA,1.08741558217328,1.0854847507265,NA,NA,1.05738692944773,NA,NA,NA,1.14823298085161,1.19637150515965,1.10807474017178,NA,1.19955173814287,1.04676305608712,0.992406479449824,NA,NA,NA,NA,1.04469138977606,1.02526468054519,NA,1.11083700872387,1.1568127956297,NA,NA,1.11740673078238,1.03345915272826,1.04836180329895,0.981062834790908,1.11561607191334,1.14035090462162,NA,1.11435649068729,NA,NA,1.06250004805347,NA,NA,NA,1.05920753401922,0.941492424718161,1.28745699038626,1.13363536545343,1.25537634408602,NA

"1952-07-01",1.02752208939156,1.00444762884609,NA,1.05024013941324,1.08728850761187,NA,1.08741558217328,1.0854847507265,NA,NA,1.05738692944773,NA,NA,NA,1.14823298085161,1.19637150515965,1.10807474017178,NA,1.21084853863626,1.04676305608712,0.992406479449824,NA,NA,NA,NA,1.04469138977606,1.02526468054519,NA,1.11083700872387,1.1568127956297,NA,NA,1.11740673078238,1.03345915272826,1.04836180329895,0.981062834790908,1.11561607191334,1.14035090462162,NA,1.11435649068729,NA,NA,1.06250004805347,NA,NA,NA,1.05920753401922,0.941492424718161,1.28745699038626,1.13363536545343,1.26447477253929,NA

"1952-08-01",1.02752208939156,1.00444762884609,NA,1.05024013941324,1.08728850761187,NA,1.08741558217328,1.0854847507265,NA,NA,1.05738692944773,NA,NA,NA,1.14823298085161,1.19637150515965,1.10807474017178,NA,1.21084853863626,1.04676305608712,0.992406479449824,NA,NA,NA,NA,1.04469138977606,1.02526468054519,NA,1.11083700872387,1.1568127956297,NA,NA,1.11740673078238,1.03345915272826,1.04836180329895,0.981062834790908,1.11561607191334,1.14035090462162,NA,1.11435649068729,NA,NA,1.06250004805347,NA,NA,NA,1.05920753401922,0.941492424718161,1.28745699038626,1.13363536545343,1.26447477253929,NA

"1952-09-01",1.01175227706752,0.993954290132537,NA,1.05655165788777,1.10643274383843,NA,1.1092709790099,1.08771627773086,NA,NA,1.0743174174625,NA,NA,NA,1.17383226413774,1.21041126790709,1.12255832445594,NA,1.21084853863626,1.0488045371988,0.988609719174736,NA,NA,NA,NA,1.0576290588825,1.02081350001097,NA,1.12253876210847,1.19048618944209,NA,NA,1.12781452907903,1.0378893434689,1.06145643624413,0.981040916282642,1.13248626395855,1.15789476769933,NA,1.1254735330902,NA,NA,1.07102277751016,NA,NA,NA,1.08881130102883,0.935460819915873,1.31329152402037,1.12286133869723,1.26447477253929,NA

"1952-10-01",1.01175227706752,0.993954290132537,NA,1.05655165788777,1.10643274383843,NA,1.1092709790099,1.08771627773086,NA,NA,1.0743174174625,NA,NA,NA,1.17383226413774,1.21041126790709,1.12255832445594,NA,1.20919388077438,1.0488045371988,0.988609719174736,NA,NA,NA,NA,1.0576290588825,1.02081350001097,NA,1.12253876210847,1.19048618944209,NA,NA,1.12781452907903,1.0378893434689,1.06145643624413,0.981040916282642,1.13248626395855,1.15789476769933,NA,1.1254735330902,NA,NA,1.07102277751016,NA,NA,NA,1.08881130102883,0.935460819915873,1.31329152402037,1.12286133869723,1.30603804797353,NA

"1952-11-01",1.01175227706752,0.993954290132537,NA,1.05655165788777,1.10643274383843,NA,1.1092709790099,1.08771627773086,NA,NA,1.0743174174625,NA,NA,NA,1.17383226413774,1.21041126790709,1.12255832445594,NA,1.20919388077438,1.0488045371988,0.988609719174736,NA,NA,NA,NA,1.0576290588825,1.02081350001097,NA,1.12253876210847,1.19048618944209,NA,NA,1.12781452907903,1.0378893434689,1.06145643624413,0.981040916282642,1.13248626395855,1.15789476769933,NA,1.1254735330902,NA,NA,1.07102277751016,NA,NA,NA,1.08881130102883,0.935460819915873,1.31329152402037,1.12286133869723,1.30603804797353,NA

"1952-12-01",0.995982464743475,0.983460951418984,NA,1.0628631763623,1.12557698006499,NA,1.13112637584653,1.08994780473521,NA,NA,1.09124790547727,NA,NA,NA,1.19943154742388,1.22445103065453,1.13704047547359,NA,1.20919388077438,1.05084601831048,0.984812958899648,NA,NA,NA,NA,1.07056672798894,1.01636231947676,NA,1.13424051549307,1.22415958325447,NA,NA,1.13822232737567,1.04231953420954,1.07455106918932,0.981018997774376,1.14935645600376,1.17543863077703,NA,1.13659057549312,NA,NA,1.07954550696686,NA,NA,NA,1.11841506803844,0.929429215113584,1.33912605765447,1.11208731194104,1.30603804797353,NA

"1953-01-01",0.995982464743475,0.983460951418984,NA,1.0628631763623,1.12557698006499,NA,1.13112637584653,1.08994780473521,NA,NA,1.09124790547727,NA,NA,NA,1.19943154742388,1.22445103065453,1.13704047547359,NA,1.22297266806059,1.05084601831048,0.984812958899648,NA,NA,NA,NA,1.07056672798894,1.01636231947676,NA,1.13424051549307,1.22415958325447,NA,NA,1.13822232737567,1.04231953420954,1.07455106918932,0.981018997774376,1.14935645600376,1.17543863077703,NA,1.13659057549312,NA,NA,1.07954550696686,NA,NA,NA,1.11841506803844,0.929429215113584,1.33912605765447,1.11208731194104,1.33043837882548,NA

"1953-02-01",0.995982464743475,0.983460951418984,NA,1.0628631763623,1.12557698006499,NA,1.13112637584653,1.08994780473521,NA,NA,1.09124790547727,NA,NA,NA,1.19943154742388,1.22445103065453,1.13704047547359,NA,1.22297266806059,1.05084601831048,0.984812958899648,NA,NA,NA,NA,1.07056672798894,1.01636231947676,NA,1.13424051549307,1.22415958325447,NA,NA,1.13822232737567,1.04231953420954,1.07455106918932,0.981018997774376,1.14935645600376,1.17543863077703,NA,1.13659057549312,NA,NA,1.07954550696686,NA,NA,NA,1.11841506803844,0.929429215113584,1.33912605765447,1.11208731194104,1.33043837882548,NA

"1953-03-01",1.00648971768682,1.01013386782076,NA,1.07163927256248,1.13880251837848,NA,1.14505567069075,1.09959489964381,NA,1.02400525489373,1.11266660336162,NA,NA,NA,1.22614240212789,1.21376388333954,1.15367847271681,NA,1.22297266806059,1.06296450542688,1.00631987940129,NA,NA,NA,NA,1.08602329896312,1.0257378081625,NA,1.15172034720066,1.24467620763598,NA,NA,1.13613284499857,1.0662137705613,1.09323293453908,0.986236007989315,1.16469010703867,1.20175442539358,NA,1.15154120818203,NA,NA,1.0909091542488,NA,NA,NA,1.14596492012536,0.906895776979537,1.382443900725,1.12665773106125,1.33043837882548,NA

"1953-04-01",1.00648971768682,1.01013386782076,NA,1.07163927256248,1.13880251837848,NA,1.14505567069075,1.09959489964381,NA,1.02400525489373,1.11266660336162,NA,NA,NA,1.22614240212789,1.21376388333954,1.15367847271681,NA,1.24294890115676,1.06296450542688,1.00631987940129,NA,NA,NA,NA,1.08602329896312,1.0257378081625,NA,1.15172034720066,1.24467620763598,NA,NA,1.13613284499857,1.0662137705613,1.09323293453908,0.986236007989315,1.16469010703867,1.20175442539358,NA,1.15154120818203,NA,NA,1.0909091542488,NA,NA,NA,1.14596492012536,0.906895776979537,1.382443900725,1.12665773106125,1.34077750206782,NA

"1953-05-01",1.00648971768682,1.01013386782076,NA,1.07163927256248,1.13880251837848,NA,1.14505567069075,1.09959489964381,NA,1.02400525489373,1.11266660336162,NA,NA,NA,1.22614240212789,1.21376388333954,1.15367847271681,NA,1.24294890115676,1.06296450542688,1.00631987940129,NA,NA,NA,NA,1.08602329896312,1.0257378081625,NA,1.15172034720066,1.24467620763598,NA,NA,1.13613284499857,1.0662137705613,1.09323293453908,0.986236007989315,1.16469010703867,1.20175442539358,NA,1.15154120818203,NA,NA,1.0909091542488,NA,NA,NA,1.14596492012536,0.906895776979537,1.382443900725,1.12665773106125,1.34077750206782,NA

"1953-06-01",1.01699697063016,1.03680678422254,NA,1.08041536876266,1.15202805669196,NA,1.15898496553497,1.10924199455241,NA,1.04801050978746,1.13408530124597,NA,NA,NA,1.2528532568319,1.20307673602455,1.17031495597343,NA,1.24294890115676,1.07508299254327,1.02782679990294,NA,NA,NA,NA,1.1014798699373,1.03511329684825,NA,1.16920017890824,1.26519283201749,NA,NA,1.13404336262147,1.09010800691305,1.11191479988884,0.991453018204253,1.18002375807359,1.22807022001014,NA,1.16649184087095,NA,NA,1.10227280153075,NA,NA,NA,1.17351477221229,0.88436233884549,1.42576174379554,1.14122815018147,1.34077750206782,NA

"1953-07-01",1.01699697063016,1.03680678422254,NA,1.08041536876266,1.15202805669196,NA,1.15898496553497,1.10924199455241,NA,1.04801050978746,1.13408530124597,NA,NA,NA,1.2528532568319,1.20307673602455,1.17031495597343,NA,1.24872516132914,1.07508299254327,1.02782679990294,NA,NA,NA,NA,1.1014798699373,1.03511329684825,NA,1.16920017890824,1.26519283201749,NA,NA,1.13404336262147,1.09010800691305,1.11191479988884,0.991453018204253,1.18002375807359,1.22807022001014,NA,1.16649184087095,NA,NA,1.10227280153075,NA,NA,NA,1.17351477221229,0.88436233884549,1.42576174379554,1.14122815018147,1.33312655086849,NA

"1953-08-01",1.01699697063016,1.03680678422254,NA,1.08041536876266,1.15202805669196,NA,1.15898496553497,1.10924199455241,NA,1.04801050978746,1.13408530124597,NA,NA,NA,1.2528532568319,1.20307673602455,1.17031495597343,NA,1.24872516132914,1.07508299254327,1.02782679990294,NA,NA,NA,NA,1.1014798699373,1.03511329684825,NA,1.16920017890824,1.26519283201749,NA,NA,1.13404336262147,1.09010800691305,1.11191479988884,0.991453018204253,1.18002375807359,1.22807022001014,NA,1.16649184087095,NA,NA,1.10227280153075,NA,NA,NA,1.17351477221229,0.88436233884549,1.42576174379554,1.14122815018147,1.33312655086849,NA

"1953-09-01",1.02750422357351,1.06347970062431,NA,1.08919146496285,1.16525359500545,NA,1.17291426037919,1.11888908946101,NA,1.07201576468119,1.15550399913032,NA,NA,NA,1.27956411153591,1.19238958870957,1.18695002183983,NA,1.24872516132914,1.08720147965967,1.04933372040458,NA,NA,NA,NA,1.11693644091149,1.044488785534,NA,1.18668001061582,1.285709456399,NA,NA,1.13195388024437,1.11400224326481,1.1305966652386,0.996670028419191,1.1953574091085,1.25438601462669,NA,1.18144247355986,NA,NA,1.11363644881269,NA,NA,NA,1.20106462429921,0.861828900711442,1.46907958686607,1.15579856930169,1.33312655086849,NA

"1953-10-01",1.02750422357351,1.06347970062431,NA,1.08919146496285,1.16525359500545,NA,1.17291426037919,1.11888908946101,NA,1.07201576468119,1.15550399913032,NA,NA,NA,1.27956411153591,1.19238958870957,1.18695002183983,NA,1.26832533582033,1.08720147965967,1.04933372040458,NA,NA,NA,NA,1.11693644091149,1.044488785534,NA,1.18668001061582,1.285709456399,NA,NA,1.13195388024437,1.11400224326481,1.1305966652386,0.996670028419191,1.1953574091085,1.25438601462669,NA,1.18144247355986,NA,NA,1.11363644881269,NA,NA,NA,1.20106462429921,0.861828900711442,1.46907958686607,1.15579856930169,1.31306865177833,NA

"1953-11-01",1.02750422357351,1.06347970062431,NA,1.08919146496285,1.16525359500545,NA,1.17291426037919,1.11888908946101,NA,1.07201576468119,1.15550399913032,NA,NA,NA,1.27956411153591,1.19238958870957,1.18695002183983,NA,1.26832533582033,1.08720147965967,1.04933372040458,NA,NA,NA,NA,1.11693644091149,1.044488785534,NA,1.18668001061582,1.285709456399,NA,NA,1.13195388024437,1.11400224326481,1.1305966652386,0.996670028419191,1.1953574091085,1.25438601462669,NA,1.18144247355986,NA,NA,1.11363644881269,NA,NA,NA,1.20106462429921,0.861828900711442,1.46907958686607,1.15579856930169,1.31306865177833,NA

"1953-12-01",1.03801147651685,1.09015261702609,NA,1.09796756116303,1.17847913331894,NA,1.18684355522341,1.1285361843696,NA,1.09602101957492,1.17692269701466,NA,NA,NA,1.30627496623992,1.18170244139458,1.20358375974261,NA,1.26832533582033,1.09931996677607,1.07084064090623,NA,NA,NA,NA,1.13239301188567,1.05386427421974,NA,1.20415984232341,1.30622608078051,NA,NA,1.12986439786727,1.13789647961657,1.14927853058836,1.00188703863413,1.21069106014342,1.28070180924325,NA,1.19639310624877,NA,NA,1.12500009609464,NA,NA,NA,1.22861447638614,0.839295462577395,1.51239742993661,1.1703689884219,1.31306865177833,NA

"1954-01-01",1.03801147651685,1.09015261702609,NA,1.09796756116303,1.17847913331894,NA,1.18684355522341,1.1285361843696,NA,1.09602101957492,1.17692269701466,NA,NA,NA,1.30627496623992,1.18170244139458,1.20358375974261,NA,1.2869327155944,1.09931996677607,1.07084064090623,NA,NA,NA,NA,1.13239301188567,1.05386427421974,NA,1.20415984232341,1.30622608078051,NA,NA,1.12986439786727,1.13789647961657,1.14927853058836,1.00188703863413,1.21069106014342,1.28070180924325,NA,1.19639310624877,NA,NA,1.12500009609464,NA,NA,NA,1.22861447638614,0.839295462577395,1.51239742993661,1.1703689884219,1.30686517783292,NA

"1954-02-01",1.03801147651685,1.09015261702609,NA,1.09796756116303,1.17847913331894,NA,1.18684355522341,1.1285361843696,NA,1.09602101957492,1.17692269701466,NA,NA,NA,1.30627496623992,1.18170244139458,1.20358375974261,NA,1.2869327155944,1.09931996677607,1.07084064090623,NA,NA,NA,NA,1.13239301188567,1.05386427421974,NA,1.20415984232341,1.30622608078051,NA,NA,1.12986439786727,1.13789647961657,1.14927853058836,1.00188703863413,1.21069106014342,1.28070180924325,NA,1.19639310624877,NA,NA,1.12500009609464,NA,NA,NA,1.22861447638614,0.839295462577395,1.51239742993661,1.1703689884219,1.30686517783292,NA

"1954-03-01",1.04646102841726,1.11194072215798,NA,1.11006894385805,1.20145948962767,NA,1.18351405147553,1.14432853413464,NA,1.10213773702552,1.19954139933894,NA,NA,NA,1.33164505299367,1.22249859273774,1.22370932388039,NA,1.2869327155944,1.10748867204336,1.08273277178864,NA,NA,NA,NA,1.14303046605799,1.05587934263202,NA,1.21648681787874,1.32247272453563,1.00555996748542,NA,1.160741278425,1.15898457399819,1.16032077338889,1.03141460848309,1.23021843573023,1.30482459654646,NA,1.20973775787813,NA,NA,1.14346600191113,NA,NA,NA,1.25921373505389,0.859344092003708,1.47631087634258,1.19665260240456,1.30686517783292,NA

"1954-04-01",1.04646102841726,1.11194072215798,NA,1.11006894385805,1.20145948962767,NA,1.18351405147553,1.14432853413464,NA,1.10213773702552,1.19954139933894,NA,NA,NA,1.33164505299367,1.22249859273774,1.22370932388039,NA,1.3091653003204,1.10748867204336,1.08273277178864,NA,NA,NA,NA,1.14303046605799,1.05587934263202,NA,1.21648681787874,1.32247272453563,1.00555996748542,NA,1.160741278425,1.15898457399819,1.16032077338889,1.03141460848309,1.23021843573023,1.30482459654646,NA,1.20973775787813,NA,NA,1.14346600191113,NA,NA,NA,1.25921373505389,0.859344092003708,1.47631087634258,1.19665260240456,1.30831265508685,NA

"1954-05-01",1.04646102841726,1.11194072215798,NA,1.11006894385805,1.20145948962767,NA,1.18351405147553,1.14432853413464,NA,1.10213773702552,1.19954139933894,NA,NA,NA,1.33164505299367,1.22249859273774,1.22370932388039,NA,1.3091653003204,1.10748867204336,1.08273277178864,NA,NA,NA,NA,1.14303046605799,1.05587934263202,NA,1.21648681787874,1.32247272453563,1.00555996748542,NA,1.160741278425,1.15898457399819,1.16032077338889,1.03141460848309,1.23021843573023,1.30482459654646,NA,1.20973775787813,NA,NA,1.14346600191113,NA,NA,NA,1.25921373505389,0.859344092003708,1.47631087634258,1.19665260240456,1.30831265508685,NA

"1954-06-01",1.05491058031768,1.13372882728988,NA,1.12217032655307,1.2244398459364,NA,1.18018454772764,1.16012088389967,NA,1.10825445447611,1.22216010166322,NA,NA,NA,1.35701513974742,1.26329474408091,1.24383320267731,NA,1.3091653003204,1.11565737731065,1.09462490267105,NA,NA,NA,NA,1.15366792023031,1.05789441104429,NA,1.22881379343408,1.33871936829075,1.01111993497085,NA,1.19161815898273,1.18007266837982,1.17136301618941,1.06094217833206,1.24974581131703,1.32894738384966,NA,1.22308240950748,NA,NA,1.16193190772762,NA,NA,NA,1.28981299372165,0.879392721430021,1.44022432274854,1.22293621638722,1.30831265508685,NA

"1954-07-01",1.05491058031768,1.13372882728988,NA,1.12217032655307,1.2244398459364,NA,1.18018454772764,1.16012088389967,NA,1.10825445447611,1.22216010166322,NA,NA,NA,1.35701513974742,1.26329474408091,1.24383320267731,NA,1.32948750733314,1.11565737731065,1.09462490267105,NA,NA,NA,NA,1.15366792023031,1.05789441104429,NA,1.22881379343408,1.33871936829075,1.01111993497085,NA,1.19161815898273,1.18007266837982,1.17136301618941,1.06094217833206,1.24974581131703,1.32894738384966,NA,1.22308240950748,NA,NA,1.16193190772762,NA,NA,NA,1.28981299372165,0.879392721430021,1.44022432274854,1.22293621638722,1.32320099255583,NA

"1954-08-01",1.05491058031768,1.13372882728988,NA,1.12217032655307,1.2244398459364,NA,1.18018454772764,1.16012088389967,NA,1.10825445447611,1.22216010166322,NA,NA,NA,1.35701513974742,1.26329474408091,1.24383320267731,NA,1.32948750733314,1.11565737731065,1.09462490267105,NA,NA,NA,NA,1.15366792023031,1.05789441104429,NA,1.22881379343408,1.33871936829075,1.01111993497085,NA,1.19161815898273,1.18007266837982,1.17136301618941,1.06094217833206,1.24974581131703,1.32894738384966,NA,1.22308240950748,NA,NA,1.16193190772762,NA,NA,NA,1.28981299372165,0.879392721430021,1.44022432274854,1.22293621638722,1.32320099255583,NA

"1954-09-01",1.06336013221809,1.15551693242178,NA,1.1342717092481,1.24742020224514,NA,1.17685504397975,1.17591323366471,NA,1.1143711719267,1.2447788039875,NA,NA,NA,1.38238522650116,1.30409089542407,1.2639555315406,NA,1.32948750733314,1.12382608257793,1.10651703355346,NA,NA,NA,NA,1.16430537440263,1.05990947945656,NA,1.24114076898941,1.35496601204587,1.01667990245627,NA,1.22249503954047,1.20116076276145,1.18240525898994,1.09046974818102,1.26927318690384,1.35307017115287,NA,1.23642706113684,NA,NA,1.18039781354412,NA,NA,NA,1.3204122523894,0.899441350856334,1.40413776915451,1.24921983036987,1.32320099255583,NA

"1954-10-01",1.06336013221809,1.15551693242178,NA,1.1342717092481,1.24742020224514,NA,1.17685504397975,1.17591323366471,NA,1.1143711719267,1.2447788039875,NA,NA,NA,1.38238522650116,1.30409089542407,1.2639555315406,NA,1.33959596263482,1.12382608257793,1.10651703355346,NA,NA,NA,NA,1.16430537440263,1.05990947945656,NA,1.24114076898941,1.35496601204587,1.01667990245627,NA,1.22249503954047,1.20116076276145,1.18240525898994,1.09046974818102,1.26927318690384,1.35307017115287,NA,1.23642706113684,NA,NA,1.18039781354412,NA,NA,NA,1.3204122523894,0.899441350856334,1.40413776915451,1.24921983036987,1.34884201819686,NA

"1954-11-01",1.06336013221809,1.15551693242178,NA,1.1342717092481,1.24742020224514,NA,1.17685504397975,1.17591323366471,NA,1.1143711719267,1.2447788039875,NA,NA,NA,1.38238522650116,1.30409089542407,1.2639555315406,NA,1.33959596263482,1.12382608257793,1.10651703355346,NA,NA,NA,NA,1.16430537440263,1.05990947945656,NA,1.24114076898941,1.35496601204587,1.01667990245627,NA,1.22249503954047,1.20116076276145,1.18240525898994,1.09046974818102,1.26927318690384,1.35307017115287,NA,1.23642706113684,NA,NA,1.18039781354412,NA,NA,NA,1.3204122523894,0.899441350856334,1.40413776915451,1.24921983036987,1.34884201819686,NA

"1954-12-01",1.0718096841185,1.17730503755367,NA,1.14637309194312,1.27040055855387,NA,1.17352554023186,1.19170558342974,NA,1.12048788937729,1.26739750631177,NA,NA,NA,1.40775531325491,1.34488704676724,1.28407643180476,NA,1.33959596263482,1.13199478784522,1.11840916443587,NA,NA,NA,NA,1.17494282857495,1.06192454786884,NA,1.25346774454474,1.37121265580099,1.02223986994169,NA,1.2533719200982,1.22224885714308,1.19344750179047,1.11999731802998,1.28880056249065,1.37719295845608,NA,1.24977171276619,NA,NA,1.19886371936061,NA,NA,NA,1.35101151105716,0.919489980282647,1.36805121556047,1.27550344435253,1.34884201819686,NA

"1955-01-01",1.0718096841185,1.17730503755367,NA,1.14637309194312,1.27040055855387,NA,1.17352554023186,1.19170558342974,NA,1.12048788937729,1.26739750631177,NA,NA,NA,1.40775531325491,1.34488704676724,1.28407643180476,NA,1.35727071706855,1.13199478784522,1.11840916443587,NA,NA,NA,NA,1.17494282857495,1.06192454786884,NA,1.25346774454474,1.37121265580099,1.02223986994169,NA,1.2533719200982,1.22224885714308,1.19344750179047,1.11999731802998,1.28880056249065,1.37719295845608,NA,1.24977171276619,NA,NA,1.19886371936061,NA,NA,NA,1.35101151105716,0.919489980282647,1.36805121556047,1.27550344435253,1.38751033912324,NA

"1955-02-01",1.0718096841185,1.17730503755367,NA,1.14637309194312,1.27040055855387,NA,1.17352554023186,1.19170558342974,NA,1.12048788937729,1.26739750631177,NA,NA,NA,1.40775531325491,1.34488704676724,1.28407643180476,NA,1.35727071706855,1.13199478784522,1.11840916443587,NA,NA,NA,NA,1.17494282857495,1.06192454786884,NA,1.25346774454474,1.37121265580099,1.02223986994169,NA,1.2533719200982,1.22224885714308,1.19344750179047,1.11999731802998,1.28880056249065,1.37719295845608,NA,1.24977171276619,NA,NA,1.19886371936061,NA,NA,NA,1.35101151105716,0.919489980282647,1.36805121556047,1.27550344435253,1.38751033912324,NA

"1955-03-01",1.09052569578422,1.18891444690078,NA,1.15655572488195,1.29834937244057,NA,1.20063036932215,1.21182369132224,NA,1.13348259488193,1.28096295677219,NA,NA,NA,1.45034824531949,1.36517036073071,1.30938667387719,NA,1.35727071706855,1.13199478784522,1.13335054206229,NA,NA,NA,NA,1.1814656197267,1.0741888928493,NA,1.27022993858064,1.39530029819751,1.04313603502609,NA,1.27911767577391,1.24560574300855,1.20069195528107,1.13129085291383,1.30418912132886,1.40131577018636,NA,1.26246949071353,NA,NA,1.21590917826478,NA,NA,NA,1.37747818069605,0.902864920235253,1.40296304062416,1.28137460179943,1.38751033912324,NA

"1955-04-01",1.09052569578422,1.18891444690078,NA,1.15655572488195,1.29834937244057,NA,1.20063036932215,1.21182369132224,NA,1.13348259488193,1.28096295677219,NA,NA,NA,1.45034824531949,1.36517036073071,1.30938667387719,NA,1.37697618796913,1.13323006183234,1.13335054206229,NA,NA,NA,NA,1.1814656197267,1.0741888928493,NA,1.27022993858064,1.39530029819751,1.04313603502609,NA,1.27911767577391,1.24560574300855,1.20069195528107,1.13129085291383,1.30418912132886,1.40131577018636,NA,1.26246949071353,NA,NA,1.21590917826478,NA,NA,NA,1.37747818069605,0.902864920235253,1.40296304062416,1.28137460179943,1.41004962779156,NA

