Country,Code,Title,Order,transType,transPer,chartLine,BOP_Adj,VertLine1,VertLine2,y1,y2,Freq,Table,Include
RUS,RUS_WAGES_AVG_MONTHLY_LOC_NSA,Wages 6m,3,perChg,6,0,1,nl,nl,nlim,nlim,m,growth,1

RUS,RUS_HOUS_HPI_NOM_INDEX_SA,Home Prices: 6m,4,perChg,6,0,1,nl,nl,nlim,nlim,m,growth,1

RUS,RUS_HH_CREDIT_MORT_LOCAL_CUR_LOC_NSA,Credit: Mortgage Credit (6m Ann),5,lvlChg,6,0,1,nl,nl,nlim,nlim,m,growth,1

RUS,RUS_HH_CREDIT_MORT_FOR_CUR_LOC_NSA,Credit: Mortgage Credit FX (6m Ann),5,lvlChg,6,0,1,nl,nl,nlim,nlim,m,growth,1

RUS,RUS_BP_LOC_SA,Housing: Building Permits,6,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

RUS,RUS_CPI_INDEX_SA,Inflation: 6m Headline,7,perChg,6,0,1,nl,nl,nlim,nlim,m,growth,1

RUS,RUS_CPI_CORE_X_FOOD_ENERGY_SA,Inflation: 6m Core,7,perChg,6,0,1,nl,nl,nlim,nlim,m,growth,1

IDN,IDN_LDI_LEAD_SA,Growth: LDI,1,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

IDN,IDN_IP_MINING_NSA,Production: IP: Mining,2,perChg,6,0,1,nl,nl,nlim,nlim,m,growth,1

IDN,IDN_IP_MANU_SA,Production: IP: Manu,2,perChg,6,0,1,nl,nl,nlim,nlim,m,growth,1

IDN,IDN_PMI_MANU_IHS_SA,Production: PMI Manu,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

IDN,IDN_BUS_CONF_ACTIVITY_CUR_NSA,Production: Business Conf,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

IDN,IDN_BUS_CONF_ACTIVITY_EXPECTED_NSA,Production: Business Conf: Exp,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

IDN,IDN_AUTO_SALES_UNITS_SA,Demand: Auto Sales,3,perChg,6,0,1,nl,nl,nlim,nlim,m,growth,1

IDN,IDN_CONS_CONF_INDEX_NSA,Demand: Consumer Conf,3,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

IDN,IDN_CONS_EXP_INDEX_NSA,Demand: Consumer Conf Expect,3,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

IDN,IDN_RSALES_REAL_SA,Demand: Real Retail Sales,3,perChg,6,0,1,nl,nl,nlim,nlim,m,growth,1

IDN,IDN_EMPL_LEVEL_NSA,Employment: Employed,4,lvlChg,6,0,1,nl,nl,nlim,nlim,m,growth,1

IDN,IDN_CPI_INDEX_SA,Inflation: Headline (6m),5,perChg,6,0,1,nl,nl,nlim,nlim,m,growth,1

IDN,IDN_PPI_SA,Inflation: PPI (6m),5,perChg,6,0,1,nl,nl,nlim,nlim,m,growth,1

IDN,IDN_PPI_DOM_AGR_NSA,Inflation: PPI: Agg,5,perChg,6,0,1,nl,nl,nlim,nlim,m,growth,1

IDN,IDN_PPI_DOM_MINING_NSA,Inflation: PPI: Mining,5,perChg,6,0,1,nl,nl,nlim,nlim,m,growth,1

IDN,IDN_PPI_DOM_MANU_NSA,Inflation: PPI: Manu,5,perChg,6,0,1,nl,nl,nlim,nlim,m,growth,1

IDN,IDN_CPI_CORE_X_FOOD_SA,Inflation: Core (6m),5,perChg,6,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_CONS_CONF_INDEX_SA,Demand: Consumer Conf,1,nt,nt,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_CONS_EXP_INDEX_SA,Demand: Consumer Conf: Exp,1,nt,nt,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_RSALES_NOM_VAL_SA,Demand: Nominal Retail Sales,1,perChg,6,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_BUS_CONF_OBAL_SA,Production: Business Conf,2,nt,nt,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_BUS_CONF_BCONFIDENCE_SA,Production: Business Conf: Total,2,nt,nt,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_IP_EX_CONS_SA,Production: IP,2,perChg,2,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_PMI_CONSTRUCTION_SA,Production: PMI: Construction,2,nt,nt,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_PMI_MANU_SA,Production: PMI: Manu,2,nt,nt,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_PMI_SERVICES_SA,Production: PMI: Serv,2,nt,nt,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_CU_MANU_SA,Capacity: Capacity Utilization: Manu,2.1,nt,nt,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_CU_TOTAL_SA,Capacity: Capacity Utilization: Total,2.1,nt,nt,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_EMPL_LEVEL_SA,Employment: Payrolls,3,lvlChg,6,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_URATE_SA,Employment: UE,3,nt,nt,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_LABOR_COMP_UNIT_LABOR_EARLY_EST_INDEX_SA,Employment: Unit Labor Comp,3,perChg,2,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_ULC_NONFARM_INDEX_SA,Employment: Unit Labor Cost,3,perChg,2,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_ULC_TOTAL_EARLY_EST_INDEX_SA,Employment: Unit Labor Cost (early),3,perChg,2,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_WAGES_INDEX_SA,Employment: Wages,3,perChg,2,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_WAGES_AVG_WEEKLY_LOC_SA,Employment: Wages (Weekly),3,perChg,2,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_HOUS_HPI_NOM_INDEX_SA,Housing: Home Prices (6m),3,perChg,2,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_BP_RES_UNITS_SA,Housing: Building Permits,3,nt,nt,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_BS_NEW_HOUSING_SA,Housing: Building Starts New Housing,3,nt,nt,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_BS_OTHER_RES_SA,Housing: Building Starts Other Res,3,nt,nt,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_BS_TOTAL_SA,Housing: Building Starts Total,3,nt,nt,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_BS_PRIV_TOTAL_SA,Housing: Building Starts: Private,3,nt,nt,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_BS_PRIV_OTHER_RES_SA,Housing: Building Starts: Private Other,3,nt,nt,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_BS_PRIV_NEW_HOUSING_SA,Housing: Building Starts: Private Total,3,nt,nt,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_CPI_INDEX_SA,Inflation: Headline (6m),4,perChg,6,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_CPI_CORE_UIG_SA,Inflation: Core UIG,4,perChg,6,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_CPI_CORE_X_FOOD_ENERGY_SA,Inflation: Core x Food and Energy,4,perChg,6,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_CPI_CORE_X_VOL_COMP_SA,Inflation: Core x Vol Comp (6m),4,perChg,2,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_BUS_CREDIT_LOC_SA,Credit: Business Credit (6m Ann),4.1,lvlChg,6,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_HH_CREDIT_EX_MORT_LOC_SA,Credit: HH ex Mortgage (6m Ann),4.1,lvlChg,6,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_HH_CREDIT_MORT_LOC_SA,Credit: HH Mortgage (6m Ann),4.1,lvlChg,6,0,1,nl,nl,nlim,nlim,m,growth,1

AUS,AUS_HH_INTEREST_PAYMENTS_TO_DISPOSABLEINCOME_RATIO_SA,Credit: Interest to Income,4.1,nt,nt,0,1,nl,nl,nlim,nlim,m,growth,1

PHP,PHP_BOP_CA_GDP_SA,Current Account,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

PHP,PHP_BOP_CA_PRIMEINC_NET_GDP_SA,Income Balance: Primary,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

PHP,PHP_BOP_CA_SECONDARYINC_NET_GDP_NSA,Income Balance: Secondary,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

PHP,PHP_BOP_CA_TB_NET_GOODS_GDP_SA,Goods Balance,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

PHP,PHP_BOP_CA_TB_NET_SERV_GDP_SA,Services Balance,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

PHP,PHP_BOP_FA_PORTINV_LIAB_DEBT_GDP_NSA,Debt Inflows,1,ma,1,0,1,nl,nl,-4,4,m,BOP,1

PHP,PHP_BOP_FA_PORTINV_LIAB_EQ_INVFUNDS_GDP_NSA,Equity Inflows,1,ma,1,0,1,nl,nl,-4,4,m,BOP,1

PHP,PHP_BOP_FA_PORTINV_ASSET_DEBT_GDP_NSA,Debt Outflows,1,ma,1,0,-1,nl,nl,-4,4,m,BOP,1

PHP,PHP_BOP_FA_PORTINV_ASSET_EQ_INVFUNDS_GDP_NSA,Equity Outflows,1,ma,1,0,-1,nl,nl,-4,4,m,BOP,1

PHP,PHP_BOP_FA_OTHER_ASSET_DEPOSITS_GDP_NSA,Banking: Outflows: Deposits,1,ma,1,0,-1,nl,nl,-4,4,m,BOP,1

PHP,PHP_BOP_FA_OTHER_ASSET_GDP_NSA,Banking: Outflows: Total,1,ma,1,0,-1,nl,nl,-4,4,m,BOP,1

PHP,PHP_BOP_FA_OTHER_ASSET_LOANS_GDP_NSA,Banking: Outflows: Loans,1,ma,1,0,-1,nl,nl,-4,4,m,BOP,1

PHP,PHP_BOP_FA_OTHER_LIAB_DEPOSITS_GDP_NSA,Banking: Inflows: Deposits,1,ma,1,0,1,nl,nl,-4,4,m,BOP,1

PHP,PHP_BOP_FA_OTHER_LIAB_GDP_NSA,Banking: Inflows: Total,1,ma,1,0,1,nl,nl,-4,4,m,BOP,1

PHP,PHP_BOP_FA_OTHER_LIAB_LOANS_GDP_NSA,Banking: Inflows: Loans,1,ma,1,0,1,nl,nl,-4,4,m,BOP,1

PHP,PHP_BOP_FA_FDI_NET_GDP_NSA,FDI: Net,1,ma,1,0,-1,nl,nl,-4,4,m,BOP,1

PHP,PHP_BOP_NET_ERRORS_GDP,Errors,1,ma,1,0,1,nl,nl,-4,4,m,BOP,1

SWE,SWE_BOP_CA_GDP_SA,Current Account,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

SWE,SWE_BOP_CA_PRIMEINC_NET_GDP_SA,Primary Income,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

SWE,SWE_BOP_CA_SECONDARYINC_NET_GDP_SA,Secondary Income,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

SWE,SWE_BOP_CA_TB_EXPORTS_GOODS_GDP_SA,Goods Exports,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

SWE,SWE_BOP_CA_TB_EXPORTS_SERV_GDP_SA,Services Exports,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

SWE,SWE_BOP_CA_TB_GDP_SA,Trade Balance,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

SWE,SWE_BOP_CA_TB_IMPORTS_GOODS_GDP_SA,Goods Imports,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

SWE,SWE_BOP_CA_TB_IMPORTS_SERV_GDP_SA,Services Imports,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

SWE,SWE_BOP_CA_TB_NET_GOODS_GDP_SA,Goods Balance,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

SWE,SWE_BOP_CA_TB_NET_SERV_GDP_SA,Services Balance,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

SWE,SWE_BOP_FA_FDI_NET_GDP_NSA,Net FDI,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

SWE,SWE_BOP_FA_PORTINV_ASSET_DEBT_GDP_NSA,Debt Outflows,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

SWE,SWE_BOP_FA_PORTINV_ASSET_EQ_INVFUNDS_GDP_NSA,Equity Outflows,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

SWE,SWE_BOP_FA_PORTINV_ASSET_GDP_NSA,Portfolio Outflows,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

SWE,SWE_BOP_FA_PORTINV_LIAB_DEBT_GDP_NSA,Debt Inflows,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

SWE,SWE_BOP_FA_PORTINV_LIAB_EQ_INVFUNDS_GDP_NSA,Equity Inflows,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

SWE,SWE_BOP_FA_PORTINV_LIAB_GDP_NSA,Portfolio Inflows,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

SWE,SWE_BOP_FA_PORTINV_NET_DEBT_GDP_NSA,Net Debt,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

SWE,SWE_BOP_FA_PORTINV_NET_EQ_INVFUNDS_GDP_NSA,Net Equity,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

SWE,SWE_BOP_FA_PORTINV_NET_GDP_NSA,Net Portfolio,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

SWE,SWE_BOP_FA_OTHER_ASSET_DEPOSITS_GDP_NSA,Banking Outflows: Deposits,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

SWE,SWE_BOP_FA_OTHER_ASSET_GDP_NSA,Banking Outflows: Total,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

SWE,SWE_BOP_FA_OTHER_ASSET_LOANS_GDP_NSA,Banking Outflows: Loans,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

SWE,SWE_BOP_FA_OTHER_LIAB_DEPOSITS_GDP_NSA,Banking Inflows: Deposits,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

SWE,SWE_BOP_FA_OTHER_LIAB_GDP_NSA,Banking Inflows: Total,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

SWE,SWE_BOP_FA_OTHER_LIAB_LOANS_GDP_NSA,Banking Inflows: Loans,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

SWE,SWE_BOP_FA_OTHER_NET_GDP_NSA,Banking Net,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

SWE,SWE_BOP_NET_ERRORS_GDP,Errors,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

BRA,BRA_BOP_CA_GDP_SA,Current Account,1,ma,1,0,1,2016-02-01,2018-01-01,nlim,nlim,m,BOP,1

BRA,BRA_BOP_CA_PRIMEINC_NET_GDP_SA,Current Account: Primary Income,1,ma,1,0,1,2016-02-01,2018-01-01,nlim,nlim,m,BOP,1

BRA,BRA_BOP_CA_SECONDARYINC_NET_GDP_NSA,Current Account: Secondary Income,1,ma,1,0,1,2016-02-01,2018-01-01,nlim,nlim,m,BOP,1

BRA,BRA_BOP_CA_TB_GDP_SA,Trade Balance,1,ma,1,0,1,2016-02-01,2018-01-01,nlim,nlim,m,BOP,1

BRA,BRA_BOP_CA_TB_NET_GOODS_GDP_NSA,Net Goods,1,ma,1,0,1,2016-02-01,2018-01-01,nlim,nlim,m,BOP,1

BRA,BRA_BOP_CA_TB_NET_SERV_GDP_SA,Net Services,1,ma,1,0,1,2016-02-01,2018-01-01,nlim,nlim,m,BOP,1

BRA,BRA_BOP_CA_TB_EXPORTS_GOODS_GDP_SA,Good Exports,1,ma,1,0,1,2016-02-01,2018-01-01,nlim,nlim,m,BOP,1

BRA,BRA_BOP_CA_TB_EXPORTS_SERV_GDP_SA,Services Exports,1,ma,1,0,1,2016-02-01,2018-01-01,nlim,nlim,m,BOP,1

BRA,BRA_BOP_CA_TB_IMPORTS_GOODS_GDP_SA,Goods Imports,1,ma,1,0,1,2016-02-01,2018-01-01,nlim,nlim,m,BOP,1

BRA,BRA_BOP_CA_TB_IMPORTS_SERV_GDP_SA,Services Imports,1,ma,1,0,1,2016-02-01,2018-01-01,nlim,nlim,m,BOP,1

BRA,BRA_BOP_FA_FDI_NET_GDP_NSA,Net FDI,1,ma,1,0,-1,2016-02-01,2018-01-01,-5,5,m,BOP,1

BRA,BRA_BOP_FA_FDI_ASSET_EQ_GDP_NSA,FDI Outflows: Total,1,ma,1,0,-1,2016-02-01,2018-01-01,-5,5,m,BOP,1

BRA,BRA_BOP_FA_FDI_ASSET_DEBT_GDP_NSA,FDI Outflows: Debt,1,ma,1,0,-1,2016-02-01,2018-01-01,-5,5,m,BOP,1

BRA,BRA_BOP_FA_FDI_LIAB_GDP_NSA,FDI Inflows: Total,1,ma,1,0,1,2016-02-01,2018-01-01,-5,5,m,BOP,1

BRA,BRA_BOP_FA_FDI_LIAB_DEBT_GDP_NSA,FDI Inflows: Debt,1,ma,1,0,1,2016-02-01,2018-01-01,-5,5,m,BOP,1

BRA,BRA_BOP_FA_FDI_LIAB_EQ_GDP_NSA,FDI Inflows: EQ,1,ma,1,0,1,2016-02-01,2018-01-01,-5,5,m,BOP,1

BRA,BRA_BOP_FA_PORTINV_ASSET_GDP_NSA,Portfolio Outflows: Total,1,ma,1,0,-1,2016-02-01,2018-01-01,-5,5,m,BOP,1

BRA,BRA_BOP_FA_PORTINV_ASSET_DEBT_GDP_NSA,Portfolio Outflows: Debt,1,ma,1,0,-1,2016-02-01,2018-01-01,-5,5,m,BOP,1

BRA,BRA_BOP_FA_PORTINV_ASSET_EQ_INVFUNDS_GDP_NSA,Portfolio Outflows: EQ,1,ma,1,0,-1,2016-02-01,2018-01-01,-5,5,m,BOP,1

BRA,BRA_BOP_FA_PORTINV_LIAB_GDP_NSA,Portfolio Inflows: Total,1,ma,1,0,1,2016-02-01,2018-01-01,-5,5,m,BOP,1

BRA,BRA_BOP_FA_PORTINV_LIAB_DEBT_GDP_NSA,Portfolio Inflows: Debt,1,ma,1,0,1,2016-02-01,2018-01-01,-5,5,m,BOP,1

BRA,BRA_BOP_FA_PORTINV_LIAB_EQ_INVFUNDS_GDP_NSA,Portfolio Inflows: EQ,1,ma,1,0,1,2016-02-01,2018-01-01,-5,5,m,BOP,1

BRA,BRA_BOP_FA_OTHER_NET_GDP_NSA,Banking: Net,1,ma,1,0,-1,2016-02-01,2018-01-01,-5,5,m,BOP,1

BRA,BRA_BOP_FA_OTHER_ASSET_GDP_NSA,Banking Outflows: Total,1,ma,1,0,-1,2016-02-01,2018-01-01,-5,5,m,BOP,1

BRA,BRA_BOP_FA_OTHER_ASSET_DEPOSITS_GDP_NSA,Banking Outflows: Deposits,1,ma,1,0,-1,2016-02-01,2018-01-01,-5,5,m,BOP,1

BRA,BRA_BOP_FA_OTHER_ASSET_LOANS_GDP_NSA,Banking Outflows: Loans,1,ma,1,0,-1,2016-02-01,2018-01-01,-5,5,m,BOP,1

BRA,BRA_BOP_FA_OTHER_LIAB_GDP_NSA,Banking Inflows: Total,1,ma,1,0,1,2016-02-01,2018-01-01,-5,5,m,BOP,1

BRA,BRA_BOP_FA_OTHER_LIAB_DEPOSITS_GDP_NSA,Banking Inflows: Deposits,1,ma,1,0,1,2016-02-01,2018-01-01,-5,5,m,BOP,1

BRA,BRA_BOP_FA_OTHER_LIAB_LOANS_GDP_NSA,Banking Inflows: Loans,1,ma,1,0,1,2016-02-01,2018-01-01,-5,5,m,BOP,1

SWE,SWE_CONSUMPTION_NOM_HH_INDEX_NSA,Demand: Nominal Consumption,1,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

SWE,SWE_CONSUMPTION_REAL_HH_INDEX_SA,Demand: Real Consumption,1,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

SWE,SWE_CONS_CONF_INDEX_SA,Demand: Consumer Confidence,1,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

SWE,SWE_CONS_EXP_OBAL_NSA,Demand: Consumer Confidence (expect),1,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

SWE,SWE_PMI_MANU_SA,Production: PMI Manu,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

SWE,SWE_PMI_SERVICES_SA,Production: PMI Services,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

SWE,SWE_BUS_CONF_INDEX_SA,Production: Business Confidence,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

SWE,SWE_IP_EX_CONS_SA,Production: IP,2,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

SWE,SWE_NO_MANU_VAL_INDEX_SA,Production: New Orders,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

SWE,SWE_NO_TOTAL_VOL_INDEX_SA,Production: New Orders Real,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

SWE,SWE_EC_ECON_SENT_INDEX_SA,Production: Bus Sentiment,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

SWE,SWE_CU_TOTAL_SA,Capacity Utilization,3,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

SWE,SWE_CU_MINING_SA,Capacity Utilization: Mining,3,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

SWE,SWE_CU_MANU_SA,Capacity Utilization: Manufacturing,3,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

SWE,SWE_URATE_SA,Employment: UE,4,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

SWE,SWE_WAGES_LOC_SA,Employment: Wages,4,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

SWE,SWE_EMPL_LEVEL_SA,Employment: Payrolls,4,lvlChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

SWE,SWE_LABOR_COMP_UNIT_LABOR_EARLY_EST_INDEX_SA,Employment: Wages (compensation),4,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

SWE,SWE_BS_RES_UNITS_SA,Housing: Building Starts,5,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

SWE,SWE_HOUS_HPI_NOM_AVG_PRICE_NSA,Housing: HPI ave,5,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

SWE,SWE_HOUS_HPI_NOM_INDEX_SA,Housing: HPI,5,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

SWE,SWE_CPI_INDEX_SA,Inflation: Headline CPI,6,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

SWE,SWE_CPI_CORE_FIXED_INTEREST_LESS_ENERGY_NSA,Inflation: Core Inflation ,6,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

SWE,SWE_CPI_CORE_FIXED_INTEREST_CONSTANT_TAXES_SA,Inflation: Core Inflation x Taxes,6,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

SWE,SWE_CPI_CORE_X_RAW_FOOD_ENERGY_NSA,Inflation: Core Inflation x food and En,6,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

POL,POL_AUTO_SALES_PLUS_PARTS_INDEX_NSA,Demand: Auto Sales,1,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

POL,POL_RSALES_NOM_INDEX_NSA,Demand: Nom Retail Sales,1,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

POL,POL_RSALES_NOM_EX_AUTO_LOC_SA,Demand: Nom Retail Sales (ex Auto),1,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

POL,POL_RSALES_REAL_SA,Demand: Real Retail Sales,1,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

POL,POL_CONS_CONF_OBAL_SA,Demand: Consumer Confidence,1,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

POL,POL_BUS_CONF_SA,Production: Business Conf,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

POL,POL_BUS_CONF_OBAL_NSA,Production: Business Conf 2,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

POL,POL_BUS_CONF_CONST_SA,Production: Business Conf: Construction,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

POL,POL_BUS_CONF_INDUS_SA,Production: Business Conf: Indus,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

POL,POL_BUS_CONF_RETAIL_SA,Production: Business Conf: Retail,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

POL,POL_BUS_CONF_SERVICES_SA,Production: Business Conf: Servicies,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

POL,POL_EC_ECON_SENT_INDEX_SA,Production: Econ Sentiment,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

POL,POL_IP_EX_CONS_SA,Production: IP (ex Construction),2,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

POL,POL_IP_CONS_SA,Production: IP: Construction,2,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

POL,POL_IP_MANU_SA,Production: IP: Manu,2,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

POL,POL_IP_MINING_SA,Production: IP: Mining,2,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

POL,POL_NO_INDUSTRIAL_INDEX_SA,Production: New Orders,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

POL,POL_PMI_MANU_IHS_SA,Production: PMI,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

POL,POL_ULC_EARLY_EST_INDEX_SA,Employment: ULC,3,perChg,2,ave,1,nl,nl,nlim,nlim,m,growth,1

POL,POL_WAGES_AVG_MONTHLY_LOC_SA,Employment: Wages,3,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

POL,POL_WAGES_HOURLY_MANU_AVG_MONTHLY_INDEX_SA,Employment: Wages: Manu,3,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

POL,POL_HOUS_HPI_NOM_INDEX_SA,Housing: Home Prices,4,perChg,2,ave,1,nl,nl,nlim,nlim,m,growth,1

POL,POL_BS_RES_UNITS_SA,Housing: Resi Building Permits,4,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

POL,POL_EXPORTS_GOODS_MIL_USD_SA,Trade: Exports (6m Ann),5,lvlChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

POL,POL_IMPORTS_GOODS_MIL_USD_SA,Trade: Imports (6m Ann),5,lvlChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

POL,POL_PRIVATE_CREDIT_MIL_LOC_NSA,Credit: Total Private (6m),6,lvlChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

POL,POL_CPI_INDEX_SA,Inflation: CPI,7,perChg,6,ave,1,nl,nl,nlim,nlim,m,growth,1

