,USD 5Y Par Swap Rate,CAD 5Y Par Swap Rate,3M x 5Y USD Normal Annual Vol (BPS/ANNUM),3M x 5Y CAD Normal Annual Vol (BPS/ANNUM)
2017-08-31,1.76374,1.85982,56.3621,57.7698
2017-09-01,1.79187,1.92216,55.2385,57.8728
2017-09-05,1.71479,1.90658,58.1156,58.3719
2017-09-06,1.75672,2.00568,57.4943,61.7413
2017-09-07,1.72638,2.02128,57.6632,61.2162
2017-09-08,1.72325,2.06574,57.734,60.4972
2017-09-11,1.77737,2.08943,55.8334,58.9224
2017-09-12,1.81489,2.11354,56.1511,57.8992
2017-09-13,1.84446,2.13372,56.3065,56.5897
2017-09-14,1.86798,2.13899,56.5222,56.5861
2017-09-15,1.88404,2.16141,56.0847,56.612
2017-09-18,1.90846,2.13701,56.1073,54.4504
2017-09-19,1.9139,2.13778,55.5098,54.453
2017-09-20,1.961,2.14655,55.3615,54.4773
2017-09-21,1.97148,2.15374,55.1121,54.4809
2017-09-22,1.95847,2.1583,56.1729,55.5815
2017-09-25,1.91973,2.15472,56.7447,55.6534
2017-09-26,1.92975,2.16539,56.3921,55.6333
2017-09-27,1.98817,2.15963,57.0317,55.5831
2017-09-28,1.97375,2.12826,56.6927,55.5326
2017-09-29,2.00028,2.12995,57.8959,55.5312
2017-10-02,2.01171,2.14345,57.8654,55.3034
2017-10-03,2.00182,2.13079,57.6629,55.2831
2017-10-04,2.0055,2.14058,57.8204,54.7707
2017-10-05,2.02768,2.12229,58.5205,56.0547
2017-10-06,2.05024,2.14982,58.0538,55.5535
2017-10-10,2.02637,2.14532,58.8922,56.8851
2017-10-11,2.03303,2.14058,57.7389,56.3482
2017-10-12,2.01911,2.1323,56.9801,54.7469
2017-10-13,1.98645,2.10765,55.5418,53.1469
2017-10-16,2.03822,2.10648,55.1985,52.96
2017-10-17,2.04142,2.09874,56.1612,52.423
2017-10-18,2.06884,2.11947,56.7167,53.2295
2017-10-19,2.0557,2.10311,57.9056,53.9783
2017-10-20,2.09506,2.08911,58.9929,53.1476
2017-10-23,2.08122,2.08261,60.5709,53.6917
2017-10-24,2.10142,2.10278,62.0765,53.7117
2017-10-25,2.13177,2.07839,62.2805,54.1994
2017-10-26,2.14492,2.07355,63.1776,52.8789
2017-10-27,2.11844,2.04784,59.6882,52.8065
2017-10-30,2.07155,2.01994,58.692,53.0644
2017-10-31,2.08025,2.0134,57.4826,51.2236
2017-11-01,2.09297,2.04204,56.5744,51.2612
2017-11-02,2.07483,2.02022,53.7857,51.2481
2017-11-03,2.07728,2.03822,51.7556,48.2435
2017-11-06,2.05856,2.00932,51.8488,48.6433
2017-11-07,2.05624,1.97162,51.4253,48.5948
2017-11-08,2.06995,1.98768,51.2816,48.3521
2017-11-09,2.0706,2.02362,52.201,48.917
2017-11-10,2.11816,2.04067,52.9549,48.9931
2017-11-13,2.13602,2.04067,52.5451,
2017-11-14,2.12271,2.04517,51.6036,48.6811
2017-11-15,2.09055,2.00867,52.4946,48.1215
2017-11-16,2.12594,2.04392,52.0268,47.5101
2017-11-17,2.11851,2.02596,51.2863,46.9932
2017-11-20,2.15103,2.04415,51.298,47.0809
2017-11-21,2.16382,2.01754,50.9636,46.555
2017-11-22,2.11387,1.99483,49.9479,46.0167
2017-11-24,2.13424,1.98262,49.577,
2017-11-27,2.11394,1.97375,49.0962,45.472
2017-11-28,2.13326,1.96715,49.133,44.4232
2017-11-29,2.15561,1.9923,49.6338,44.6366
2017-11-30,2.20149,2.00231,50.3002,44.8285
2017-12-01,2.17606,2.05697,52.6997,45.9511
2017-12-04,2.2066,2.10331,51.0398,46.3446
2017-12-05,2.20667,2.09473,51.5694,47.0543
2017-12-06,2.17689,2.04369,51.0484,46.4409
2017-12-07,2.20564,2.04708,51.2419,46.4548
2017-12-08,2.20635,2.05696,49.9459,46.4252
2017-12-11,2.22013,2.05984,49.8986,44.7113
2017-12-12,2.23179,2.05674,49.644,44.858
2017-12-13,2.17343,2.0341,48.6677,44.2873
2017-12-14,2.18221,2.0827,48.3911,43.9671
2017-12-15,2.20042,2.0512,48.7507,44.0639
2017-12-18,2.21608,2.07969,49.0216,44.7545
2017-12-19,2.26606,2.13409,50.071,47.1125
2017-12-20,2.28493,2.18048,50.8248,48.0155
2017-12-21,2.28993,2.23313,51.2866,49.7136
2017-12-22,2.3001,2.22423,51.4956,51.2511
2017-12-26,2.27958,2.22423,51.0134,51.2521
2017-12-27,2.24775,2.19975,50.3305,51.2521
2017-12-28,2.266,2.2384,49.3282,51.2322
2017-12-29,2.24468,2.249,49.1963,49.9194
2018-01-02,2.28223,2.27895,50.7436,49.2253
2018-01-03,2.28228,2.24201,49.8245,49.1597
2018-01-04,2.31224,2.27105,49.2305,49.08
2018-01-05,2.32703,2.33553,48.8581,51.1992
2018-01-08,2.32796,2.33868,49.0825,49.8811
2018-01-09,2.36481,2.34975,50.7351,52.0233
2018-01-10,2.36896,2.29257,50.6653,50.7319
2018-01-11,2.3576,2.31688,50.3112,50.3918
2018-01-12,2.39522,2.3472,49.9245,50.6733
2018-01-16,2.4106,2.36968,48.9626,49.598
2018-01-17,2.44546,2.38211,48.9382,49.0545
2018-01-18,2.46906,2.40348,50.615,49.637
2018-01-19,2.50531,2.40057,53.2421,49.6372
2018-01-22,2.53403,2.41291,53.1086,49.4074
2018-01-23,2.4831,2.41162,53.1903,50.3072
2018-01-24,2.5099,2.43824,53.2154,50.9978
2018-01-25,2.48871,2.42583,52.9242,50.713
2018-01-26,2.54072,2.44046,56.411,51.2742
2018-01-29,2.56369,2.44817,57.5986,53.7739
2018-01-30,2.57743,2.46062,57.9786,53.2275
2018-01-31,2.59678,2.47083,58.1539,52.8882
2018-02-01,2.64688,2.53201,60.3819,55.2839
2018-02-02,2.69079,2.53019,61.4086,56.459
2018-02-05,2.61694,2.4836,62.8164,54.5216
2018-02-06,2.60485,2.48913,65.666,54.442
2018-02-07,2.65297,2.50882,64.0053,59.7114
2018-02-08,2.65795,2.51106,67.3412,59.7891
2018-02-09,2.61609,2.47635,68.7819,59.7394
2018-02-12,2.65177,2.46271,66.9888,58.7443
2018-02-13,2.64038,2.4549,67.1429,58.2129
2018-02-14,2.73691,2.49715,68.9067,58.8668
2018-02-15,2.73693,2.50051,67.4266,59.8079
2018-02-16,2.724,2.46562,64.354,59.5981
2018-02-20,2.74904,2.47748,63.7229,58.2979
2018-02-21,2.80505,2.49865,63.4953,57.0015
2018-02-22,2.76568,2.46086,63.3226,56.322
2018-02-23,2.72411,2.41022,64.9224,56.6482
2018-02-26,2.7147,2.40932,64.9949,56.3056
2018-02-27,2.78198,2.44005,66.253,58.2024
2018-02-28,2.758,2.41201,65.7207,57.7121
2018-03-01,2.67382,2.38145,67.022,58.2488
2018-03-02,2.72177,2.39862,67.9127,57.9178
2018-03-05,2.74078,2.39345,68.5897,59.7018
2018-03-06,2.75764,2.43237,68.586,59.762
2018-03-07,2.76433,2.43359,68.1751,59.4977
2018-03-08,2.76084,2.44081,66.6504,59.2495
2018-03-09,2.78691,2.47386,64.0957,57.1098
2018-03-12,2.78351,2.46688,63.5411,57.1919
2018-03-13,2.78725,2.43126,61.608,52.908
2018-03-14,2.76128,2.39032,63.1751,54.7099
2018-03-15,2.76228,2.3682,63.9421,54.6737
2018-03-16,2.79647,2.3776,63.4903,54.2554
2018-03-19,2.78508,2.38525,65.1915,54.9648
2018-03-20,2.82705,2.42625,63.7099,55.6892
2018-03-21,2.85839,2.50878,61.0736,56.7306
2018-03-22,2.78439,2.4465,61.6678,57.4379
2018-03-23,2.76468,2.47758,61.4188,57.6389
2018-03-26,2.78427,2.49563,61.3021,58.2574
2018-03-27,2.71487,2.43424,63.2827,59.611
2018-03-28,2.71389,2.40489,63.4634,59.5687
2018-03-29,2.70737,2.37396,63.4556,59.7765
2018-04-02,2.68942,2.38489,64.2231,59.1621
2018-04-03,2.73594,2.41528,62.4811,58.8008
2018-04-04,2.74585,2.42458,60.7759,58.4491
2018-04-05,2.77947,2.42587,59.8202,57.6369
2018-04-06,2.72847,2.38694,60.7553,57.3164
2018-04-09,2.73251,2.40226,59.1942,55.7271
2018-04-10,2.74805,2.42849,57.8481,55.9261
2018-04-11,2.75352,2.45914,56.8717,55.6953
2018-04-12,2.80295,2.5162,57.2527,55.9054
2018-04-13,2.80999,2.49012,56.9421,55.8755
2018-04-16,2.81018,2.50064,55.8402,54.5414
2018-04-17,2.80016,2.49487,54.2385,53.7717
2018-04-18,2.84664,2.5192,55.313,51.9285
2018-04-19,2.87606,2.55612,56.5399,53.8272
2018-04-20,2.90934,2.55326,57.9249,53.8272
2018-04-23,2.9255,2.55987,57.7314,54.0643
2018-04-24,2.91705,2.55598,58.0687,54.0857
2018-04-25,2.95161,2.57387,59.9758,55.4383
2018-04-26,2.92745,2.5503,57.8888,54.2047
2018-04-27,2.90537,2.52451,54.7778,52.1747
2018-04-30,2.90307,2.51361,53.9382,52.2784
2018-05-01,2.93068,2.56003,54.8015,51.7361
2018-05-02,2.92529,2.56162,53.3414,51.7399
2018-05-03,2.90603,2.53596,54.1889,51.7109
2018-05-04,2.90785,2.53173,53.4981,51.529
2018-05-07,2.91255,2.53749,53.7181,51.1573
2018-05-08,2.93198,2.54965,54.3301,52.2627
2018-05-09,2.95556,2.58772,54.892,53.0943
2018-05-10,2.9445,2.6067,53.4605,53.1842
2018-05-11,2.9275,2.60928,52.4855,50.0326
2018-05-14,2.93537,2.63171,52.7338,52.8884
2018-05-15,3.00791,2.69961,56.5513,55.6338
2018-05-16,3.02906,2.70835,57.3403,55.65
2018-05-17,3.02972,2.71451,56.8569,55.654
2018-05-18,2.98951,2.67592,55.8391,55.6797
2018-05-21,2.99672,2.67591,56.7018,55.6548
2018-05-22,2.99578,2.68717,55.996,55.3471
2018-05-23,2.9368,2.64938,56.1804,56.3567
2018-05-24,2.91757,2.61867,56.0214,56.3589
2018-05-25,2.87434,2.56642,56.5271,55.653
2018-05-29,2.69827,2.41326,68.1978,57.8559
2018-05-30,2.78874,2.5027,66.7095,66.1884
2018-05-31,2.79513,2.48222,67.1859,65.2336
2018-06-01,2.86765,2.48716,63.6199,62.3186
2018-06-04,2.91522,2.52672,60.9679,60.4015
2018-06-05,2.89488,2.51166,60.7462,60.5386
2018-06-06,2.94502,2.55922,62.2656,60.4738
2018-06-07,2.91278,2.53279,62.9317,60.4295
2018-06-08,2.91879,2.54633,63.6697,60.461
2018-06-11,2.94544,2.53251,63.8091,60.4221
2018-06-12,2.94856,2.52844,61.3193,60.4174
2018-06-13,2.98341,2.56944,59.2177,59.165
2018-06-14,2.9589,2.54338,57.7097,58.6105
2018-06-15,2.93914,2.48039,57.7343,57.1949
2018-06-18,2.94095,2.47022,57.4972,57.9779
2018-06-19,2.91081,2.42923,58.6364,60.017
2018-06-20,2.93578,2.4382,58.5635,60.0338
2018-06-21,2.91161,2.39654,60.1466,61.5328
2018-06-22,2.91943,2.36777,59.6064,61.452
2018-06-25,2.88772,2.32928,60.9915,62.4731
2018-06-26,2.89383,2.35899,59.4383,61.75
2018-06-27,2.84818,2.34377,61.4786,63.2959
2018-06-28,2.8745,2.41408,60.7809,63.4083
2018-06-29,2.88038,2.44384,59.905,60.6623
2018-07-02,2.9049,2.44384,59.0127,60.6493
2018-07-03,2.88351,2.43671,58.7267,59.1253
2018-07-05,2.89471,2.44404,60.402,59.2802
2018-07-06,2.87691,2.43507,58.319,58.1872
2018-07-09,2.89958,2.4552,58.8705,57.8287
2018-07-10,2.91403,2.44602,59.0115,58.2397
2018-07-11,2.8818,2.44121,59.4414,58.1018
2018-07-12,2.89635,2.44136,57.7555,56.1204
2018-07-13,2.8671,2.4188,57.2997,55.2987
2018-07-16,2.88967,2.42377,57.6314,56.363
2018-07-17,2.89825,2.41037,56.3168,55.0338
2018-07-18,2.90985,2.42513,56.4761,54.521
2018-07-19,2.88641,2.40265,56.7626,54.4881
2018-07-20,2.91098,2.45556,58.187,54.8319
2018-07-23,2.96323,2.50176,59.2221,56.9897
2018-07-24,2.95324,2.51891,57.6122,57.4042
2018-07-25,2.94047,2.55373,57.0787,57.5966
2018-07-26,2.97433,2.57289,57.4089,57.364
2018-07-27,2.96818,2.57547,55.8067,54.9987
2018-07-30,2.97756,2.57789,56.6096,54.8668
2018-07-31,2.97422,2.61082,55.0025,54.526
2018-08-01,3.01207,2.64384,55.964,55.4947
2018-08-02,2.99238,2.63331,55.5931,55.3443
2018-08-03,2.96439,2.62427,54.8445,54.8346
2018-08-06,2.94955,2.62427,55.1333,55.3485
2018-08-07,2.97689,2.64019,56.278,57.2355
2018-08-08,2.96583,2.62493,56.1198,56.9572
2018-08-09,2.93789,2.60305,55.7691,56.6604
2018-08-10,2.85766,2.56103,57.4362,56.1288
2018-08-13,2.87747,2.57555,57.801,56.6024
2018-08-14,2.90312,2.59391,56.9154,56.6574
2018-08-15,2.85921,2.56537,58.5019,56.6105
2018-08-16,2.89163,2.55453,57.9952,56.6105
2018-08-17,2.8925,2.5667,57.9854,56.679
2018-08-20,2.84803,2.55975,58.7943,57.8098
2018-08-21,2.86547,2.55881,58.3132,57.3239
2018-08-22,2.84455,2.55567,58.045,56.9284
2018-08-23,2.84382,2.56457,58.3106,55.8891
2018-08-24,2.85817,2.57641,57.6032,55.2638
2018-08-27,2.88111,2.59383,57.4054,55.0879
2018-08-28,2.90495,2.60428,58.6439,54.3095
2018-08-29,2.91213,2.60227,57.6752,53.9094
2018-08-30,2.88987,2.56853,57.9695,53.7276
2018-08-31,2.8711,2.53178,58.2023,54.1452
2018-09-04,2.90958,2.52994,58.6558,53.6094
2018-09-05,2.90102,2.52825,57.6653,53.3277
2018-09-06,2.88005,2.51849,57.5182,52.6529
2018-09-07,2.95528,2.58,57.7609,52.6529
2018-09-10,2.95721,2.57117,56.6981,52.708
2018-09-11,3.00129,2.6003,56.7301,52.6428
2018-09-12,2.99032,2.61442,55.3646,52.3919
2018-09-13,2.99498,2.61589,54.5681,50.6492
2018-09-14,3.02412,2.62682,55.5935,52.394
2018-09-17,3.02361,2.62263,55.1634,52.1083
2018-09-18,3.04976,2.63973,55.7799,51.3573
2018-09-19,3.07412,2.66805,55.7784,51.6625
2018-09-20,3.08622,2.68907,56.0057,51.6845
2018-09-21,3.07341,2.69141,55.6017,51.1471
2018-09-24,3.07568,2.70682,55.9168,51.6303
2018-09-25,3.10593,2.71694,55.8525,52.3463
2018-09-26,3.07739,2.69378,54.8768,51.0946
2018-09-27,3.07446,2.68775,53.7302,50.7606
2018-09-28,3.06358,2.70323,53.6173,50.9103
2018-10-01,3.07399,2.78753,52.8945,51.2628
2018-10-02,3.05924,2.75204,53.0269,51.0498
2018-10-03,3.13274,2.80216,56.6158,52.4385
2018-10-04,3.16754,2.81853,59.2185,54.5834
2018-10-05,3.187,2.84307,58.8696,52.4827
2018-10-09,3.18116,2.8121,58.6019,53.519
2018-10-10,3.18367,2.8092,59.8249,53.506
2018-10-11,3.11412,2.73107,59.3831,53.4174
2018-10-12,3.11982,2.72966,58.0981,52.8508
2018-10-15,3.14416,2.76325,56.5754,52.8161
2018-10-16,3.147,2.76812,55.2186,50.5493
2018-10-17,3.17262,2.7806,54.513,50.5738
2018-10-18,3.17572,2.7796,55.3102,50.5613
2018-10-19,3.1982,2.7776,53.9578,50.3718
2018-10-22,3.18711,2.77781,54.3104,50.5562
2018-10-23,3.15405,2.75926,55.6756,52.3846
2018-10-24,3.11216,2.78602,58.2123,52.5789
2018-10-25,3.12249,2.7836,58.4028,52.8435
2018-10-26,3.05611,2.72886,61.7215,56.4975
2018-10-29,3.06926,2.73126,62.294,55.0316
2018-10-30,3.09108,2.74783,64.274,55.8533
2018-10-31,3.13513,2.80653,62.6802,56.2251
2018-11-01,3.11928,2.79829,62.4246,55.1532
2018-11-02,3.17967,2.80667,62.1002,55.1244
2018-11-05,3.16808,2.80079,61.5725,54.6289
2018-11-06,3.18257,2.8136,60.7844,54.1198
2018-11-07,3.19013,2.81858,57.6115,53.0452
2018-11-08,3.21065,2.82767,56.7997,53.0452
2018-11-09,3.1754,2.8105,56.7576,49.959
2018-11-13,3.12243,2.7764,57.7567,51.9235
2018-11-14,3.09406,2.74998,59.8104,51.0858
2018-11-15,3.08755,2.71971,60.564,52.3719
2018-11-16,3.03364,2.69078,62.7458,52.7782
2018-11-19,3.00605,2.67278,64.8715,53.5997
2018-11-20,3.01415,2.66399,64.9488,54.4191
2018-11-21,3.03593,2.67705,63.7026,54.4365
2018-11-23,3.02265,2.68719,62.9021,54.4123
2018-11-26,3.0392,2.70022,60.5629,52.3341
2018-11-27,3.01977,2.67979,60.4114,51.7737
2018-11-28,2.99443,2.66846,59.2988,51.2354
2018-11-29,2.99056,2.63468,59.2164,51.14
2018-11-30,2.98036,2.60837,58.8667,50.9873
2018-12-03,2.98324,2.60751,57.3391,50.2466
2018-12-04,2.93736,2.57466,58.7483,51.7042
2018-12-06,2.88467,2.46183,61.9113,51.158
2018-12-07,2.81514,2.47743,63.5459,51.5684
2018-12-10,2.79818,2.47494,64.3749,51.3118
2018-12-11,2.8348,2.46532,64.0267,50.3132
2018-12-12,2.86768,2.47719,62.0847,50.8371
2018-12-13,2.86097,2.49748,60.2349,51.6646
2018-12-14,2.83169,2.46661,60.1702,50.5654
2018-12-17,2.79832,2.42018,60.5877,50.2982
2018-12-18,2.73841,2.34954,63.7499,50.4048
2018-12-19,2.71064,2.3141,62.0807,50.3259
2018-12-20,2.73729,2.33065,62.7216,50.3632
2018-12-21,2.73528,2.38434,64.8275,50.445
2018-12-24,2.66432,2.3465,67.0337,54.1891
2018-12-26,2.70082,2.3465,66.7802,54.4384
2018-12-27,2.63581,2.31611,71.2016,55.7656
2018-12-28,2.6214,2.29554,69.6226,56.1404
2018-12-31,2.57947,2.28936,70.1142,56.229
2019-01-02,2.57605,2.26746,66.0672,59.6822
2019-01-03,2.42786,2.14369,69.7429,60.0244
2019-01-04,2.55237,2.23795,69.3823,60.9833
2019-01-07,2.58743,2.2751,65.846,58.7426
2019-01-08,2.64156,2.29467,65.1754,58.1766
2019-01-09,2.63276,2.32056,63.1844,57.463
2019-01-10,2.64003,2.31994,62.4701,57.0224
2019-01-11,2.60776,2.3057,62.1205,55.9313
2019-01-14,2.61806,2.31399,61.7436,55.9677
2019-01-15,2.61514,2.323,60.4051,56.0065
2019-01-16,2.63797,2.35267,60.1622,55.1897
2019-01-17,2.66173,2.35779,61.2373,55.4335
2019-01-18,2.70652,2.38984,60.3707,55.2288
2019-01-22,2.65047,2.32991,61.901,55.7403
2019-01-23,2.67015,2.33987,61.1858,55.7403
2019-01-24,2.62708,2.29872,60.8618,55.9063
2019-01-25,2.66955,2.32485,59.7122,55.5607
2019-01-28,2.65583,2.31203,59.285,55.695
2019-01-29,2.6257,2.28917,58.7669,54.8324
2019-01-30,2.59484,2.27108,56.8673,54.8167
2019-01-31,2.52653,2.22682,56.8909,54.8443
2019-02-01,2.59317,2.2915,55.7444,54.1733
2019-02-04,2.61951,2.30171,56.4041,51.9656
2019-02-05,2.60069,2.28948,55.8974,53.2494
2019-02-06,2.59765,2.28232,54.4825,53.1844
2019-02-07,2.54983,2.21779,56.0551,53.4425
2019-02-08,2.53115,2.21618,56.5921,53.4425
2019-02-11,2.55868,2.24147,56.0938,52.9443
2019-02-12,2.57529,2.24211,56.1158,52.9342
2019-02-13,2.60616,2.25444,55.1043,52.0935
2019-02-14,2.55875,2.20641,54.1118,51.8922
2019-02-15,2.58028,2.2109,52.9629,51.2026
2019-02-19,2.54726,2.21214,52.9949,51.714
2019-02-20,2.5458,2.21104,52.3159,51.2813
2019-02-21,2.56528,2.22278,52.6473,51.4228
2019-02-22,2.52815,2.21676,52.9583,51.5314
2019-02-25,2.53755,2.21239,52.531,51.1697
2019-02-26,2.49951,2.17902,52.3217,50.9712
2019-02-27,2.54316,2.2223,53.2374,50.9473
2019-02-28,2.56117,2.22669,53.2742,50.8818
2019-03-01,2.60467,2.20624,54.3704,52.998
2019-03-04,2.57747,2.17795,53.3498,52.8988
2019-03-05,2.58904,2.16193,52.8652,52.8767
2019-03-06,2.56224,2.10739,52.4844,51.2229
2019-03-07,2.50959,2.05019,52.4773,51.5344
2019-03-08,2.49907,2.061,51.9206,51.5288
2019-03-11,2.51491,2.05654,51.4766,50.9018
2019-03-12,2.47784,2.02777,51.0951,50.0763
2019-03-13,2.47954,2.04671,51.5159,50.8733
2019-03-14,2.4947,2.03455,51.5774,50.9904
2019-03-15,2.46543,1.98949,50.6643,50.749
2019-03-18,2.4771,1.9908,50.7704,50.5642
2019-03-19,2.47805,2.01079,49.5135,50.3328
2019-03-20,2.40047,1.95444,48.831,50.9109
2019-03-21,2.39517,1.95129,50.3132,49.4799
2019-03-22,2.29936,1.87505,56.3554,52.2708
2019-03-25,2.21883,1.81284,61.18,56.0338
2019-03-26,2.22753,1.84039,59.0167,56.0676
2019-03-27,2.20299,1.80487,63.6344,60.9604
2019-03-28,2.23717,1.84122,61.7681,58.5389
2019-03-29,2.28928,1.91469,59.8985,57.7244
2019-04-01,2.35973,1.9952,57.0521,55.5621
2019-04-02,2.33566,1.9483,57.7988,55.6242
2019-04-03,2.36055,1.9609,56.9057,55.397
2019-04-04,2.35662,1.9431,55.6453,53.9072
2019-04-05,2.34936,1.95447,54.5548,52.0906
2019-04-08,2.36457,1.97361,53.6065,51.454
2019-04-09,2.33614,1.97052,54.6466,52.6289
2019-04-10,2.31489,1.94752,53.5587,52.5842
2019-04-11,2.34558,1.97767,52.4848,50.5165
2019-04-12,2.40593,2.02601,53.853,52.1705
2019-04-15,2.40448,1.98842,52.6831,53.1633
2019-04-16,2.44205,2.02392,53.1455,52.1499
2019-04-17,2.43671,2.03321,53.7725,52.4387
2019-04-18,2.40352,2.00676,54.5309,53.3117
2019-04-22,2.41801,2.01198,54.6493,53.5823
2019-04-23,2.39197,1.97677,55.5778,53.3914
2019-04-24,2.3473,1.89709,56.0697,54.6038
2019-04-25,2.36439,1.92385,55.8392,54.262
2019-04-26,2.32558,1.91607,55.5563,55.9458
2019-04-29,2.34805,1.93528,54.2231,53.8831
2019-04-30,2.31926,1.92432,54.8867,53.8603
2019-05-01,2.34509,1.93501,53.3552,53.6101
2019-05-02,2.39822,2.00928,52.6413,53.7011
2019-05-03,2.37642,2.00784,51.612,53.0084
2019-05-06,2.33784,1.98407,54.2177,54.1928
2019-05-07,2.29011,1.92343,58.1218,55.0248
2019-05-08,2.31984,1.95495,56.218,54.9378
2019-05-09,2.2896,1.93432,58.5572,55.9448
2019-05-10,2.28774,1.98058,56.3255,56.271
2019-05-13,2.21328,1.9176,61.8288,58.4437
2019-05-14,2.22042,1.94247,60.1466,58.0976
2019-05-15,2.16786,1.90652,61.8105,58.8283
2019-05-16,2.20116,1.92959,62.7211,58.5955
2019-05-17,2.19303,1.94164,62.4486,58.5049
2019-05-20,2.21192,1.94164,62.8602,59.1523
2019-05-21,2.23286,2.01273,62.2069,59.7837
2019-05-22,2.20295,1.9868,61.5728,59.7487
2019-05-23,2.09245,1.88768,65.813,62.2091
2019-05-24,2.1259,1.87872,64.58,59.7286
2019-05-28,2.06846,1.83399,69.4883,63.1447
2019-05-29,2.03383,1.8168,69.1705,63.1447
2019-05-30,2.03318,1.82443,68.3165,65.7082
2019-05-31,1.92842,1.74305,77.1539,69.9792
2019-06-03,1.84287,1.69243,79.2138,70.356
2019-06-04,1.88562,1.71112,78.3352,68.6022
2019-06-05,1.87497,1.68002,80.8188,69.8261
2019-06-06,1.90856,1.70413,74.3469,67.8481
2019-06-07,1.88708,1.70897,70.0203,64.4542
2019-06-10,1.93506,1.7682,69.431,64.3324
2019-06-11,1.9182,1.78211,68.2491,63.3262
2019-06-12,1.88408,1.75583,70.6231,66.6315
2019-06-13,1.81775,1.70425,78.7267,64.5983
2019-06-14,1.82411,1.68621,80.1756,67.4239
2019-06-17,1.83767,1.68391,79.5351,65.4843
2019-06-18,1.81922,1.66696,78.796,66.4978
2019-06-19,1.74802,1.67152,74.9932,65.4788
2019-06-20,1.7217,1.65787,74.7938,64.4231
2019-06-21,1.78144,1.70374,75.443,63.5679
2019-06-24,1.72947,1.68664,77.3503,64.9557
2019-06-25,1.7001,1.66386,78.3128,64.9289
2019-06-26,1.77165,1.72637,75.4954,62.7222
2019-06-27,1.74062,1.69189,75.3594,62.559
2019-06-28,1.74991,1.71923,74.4649,61.3644
2019-07-01,1.79333,1.71923,71.3724,61.9692
2019-07-02,1.74171,1.7354,72.8827,61.9913
2019-07-03,1.72434,1.72776,72.8049,61.9902
2019-07-05,1.82684,1.8482,69.422,60.0686
2019-07-08,1.81739,1.87916,69.6042,61.2075
2019-07-09,1.83894,1.86199,69.0554,60.6558
2019-07-10,1.81923,1.8467,68.2799,60.6155
2019-07-11,1.87185,1.89072,68.1115,60.5505
2019-07-12,1.8486,1.87787,67.2724,59.9143
2019-07-15,1.83002,1.858,68.5106,60.1119
2019-07-16,1.86316,1.85051,67.7752,60.8899
2019-07-17,1.81599,1.78606,68.337,60.7971
2019-07-18,1.77137,1.73521,69.2764,61.9969
2019-07-19,1.78819,1.75032,67.518,61.1748
2019-07-22,1.78391,1.72388,66.6092,63.0083
2019-07-23,1.80806,1.73086,66.0125,63.1588
2019-07-24,1.7971,1.70847,66.9437,62.9799
2019-07-25,1.81952,1.71891,65.6227,63.0041
2019-07-26,1.83277,1.73466,63.1009,60.6649
2019-07-29,1.80312,1.7373,63.334,60.9799
2019-07-30,1.81014,1.76604,63.1503,62.3088
2019-07-31,1.81704,1.81969,61.5533,60.8281
2019-08-01,1.65455,1.69804,69.4141,61.0449
2019-08-02,1.63388,1.67232,69.6522,63.3592
2019-08-05,1.47125,1.67232,83.3091,63.9891
2019-08-06,1.49089,1.51605,77.2904,63.7156
2019-08-07,1.42289,1.46389,81.5011,72.9356
2019-08-08,1.45903,1.53702,80.1252,69.4187
2019-08-09,1.49328,1.56502,77.2253,70.2827
2019-08-12,1.41782,1.50861,81.2884,70.0089
2019-08-13,1.51025,1.54835,76.8565,71.0005
2019-08-14,1.42142,1.49124,81.8789,74.5131
2019-08-15,1.35985,1.4721,86.2646,75.6152
2019-08-16,1.36294,1.50171,80.94,75.6014
2019-08-19,1.41387,1.54163,79.5202,75.1008
2019-08-20,1.38174,1.5347,80.1794,76.3891
2019-08-21,1.41196,1.60196,77.1654,76.3991
2019-08-22,1.44546,1.65453,75.7987,75.8677
2019-08-23,1.35567,1.55187,81.2825,79.2003
2019-08-26,1.37871,1.58245,81.9823,80.3728
2019-08-27,1.33385,1.50862,82.0156,82.8008
2019-08-28,1.30271,1.50185,82.5282,84.2026
2019-08-29,1.34964,1.51754,80.2172,83.1518
2019-08-30,1.31902,1.51563,80.7176,81.5424
2019-09-03,1.26919,1.4876,81.0154,81.334
2019-09-04,1.24832,1.48057,78.5811,79.739
2019-09-05,1.36267,1.61428,76.7327,76.7613
2019-09-06,1.34992,1.66135,76.391,76.201
2019-09-09,1.41679,1.69863,76.3488,76.1593
2019-09-10,1.50021,1.76276,76.3791,78.1213
2019-09-11,1.52387,1.75437,76.8801,75.4921
2019-09-12,1.585,1.77736,76.6064,73.9406
2019-09-13,1.6867,1.82183,81.4649,74.8255
2019-09-16,1.63226,1.80121,81.9219,74.7882
2019-09-17,1.60141,1.7957,79.4602,73.7245
2019-09-18,1.59279,1.78478,76.629,73.6958
2019-09-19,1.56881,1.7679,75.3813,73.6575
2019-09-20,1.57691,1.75316,76.691,71.2776
2019-09-23,1.52487,1.70653,76.8952,72.2672
2019-09-24,1.44314,1.6453,78.346,72.5553
2019-09-25,1.53577,1.72913,77.0358,73.3442
2019-09-26,1.50539,1.71439,77.4577,73.3212
2019-09-27,1.49876,1.71459,77.3301,72.5429
