,USD 5Y Par Swap Rate,CAD 5Y Par Swap Rate,3M x 5Y USD Black Vol (%YIELD/ANNUM),3M x 5Y CAD Black Vol (%YIELD/ANNUM)
2010-08-06,1.70488,2.40696,0.477983,0.179411
2010-08-09,1.72902,2.40683,0.475372,0.179849
2010-08-10,1.75138,2.38038,0.477412,0.179849
2010-08-11,1.62311,2.29,0.471449,
2010-08-12,1.66194,2.30121,0.462923,0.179849
2010-08-13,1.68705,2.30918,0.470597,0.179411
2010-08-16,1.6398,2.25801,0.509785,0.179849
2010-08-17,1.65808,2.29822,0.486562,0.179849
2010-08-18,1.62875,2.30006,0.451621,0.179849
2010-08-19,1.61482,2.23568,0.465523,0.179849
2010-08-20,1.6396,2.1638,0.461063,0.179411
2010-08-23,1.64257,2.10212,0.479421,0.179849
2010-08-24,1.56538,2.0459,0.51136,0.179849
2010-08-25,1.55554,2.04617,0.519728,0.179849
2010-08-26,1.60913,2.02375,0.558217,0.179849
2010-08-27,1.66801,2.14445,0.526533,0.179411
2010-08-30,1.61718,2.07955,0.570405,
2010-08-31,1.57544,2.02356,0.570967,0.180071
2010-09-01,1.65307,2.10586,0.579128,0.180071
2010-09-02,1.64412,2.10902,0.543444,0.180071
2010-09-03,1.69761,2.20638,0.506136,0.180071
2010-09-06,1.69761,2.204,,
2010-09-07,1.61355,2.10222,0.548964,0.180071
2010-09-08,1.62775,2.20214,0.542434,0.180071
2010-09-09,1.72747,2.26642,0.532817,0.180071
2010-09-10,1.79168,2.27006,0.53692,0.180071
2010-09-13,1.73628,2.25318,0.556167,0.180071
2010-09-14,1.64808,2.2373,0.568831,0.180071
2010-09-15,1.61385,2.2815,0.563828,0.180071
2010-09-16,1.69243,2.29898,0.552539,0.180071
2010-09-17,1.66311,2.27648,0.546582,0.180071
2010-09-20,1.68805,2.28165,0.55974,0.180071
2010-09-21,1.63785,2.24362,0.567481,0.180071
2010-09-22,1.51625,2.18163,0.541479,0.180071
2010-09-23,1.54411,2.16986,0.532372,0.180071
2010-09-24,1.58543,2.23353,0.486474,0.180071
2010-09-27,1.52447,2.1585,0.524285,0.17963
2010-09-28,1.47759,2.0927,0.53324,0.179849
2010-09-29,1.4761,2.07318,0.524515,0.180071
2010-09-30,1.52109,2.07935,0.52069,0.180071
2010-10-01,1.52546,2.11528,0.514854,0.179192
2010-10-04,1.48907,2.07584,0.531149,0.179849
2010-10-05,1.48456,2.07386,0.507482,0.179849
2010-10-06,1.42279,2.06439,0.481589,0.179849
2010-10-07,1.41603,2.04691,0.476498,0.179849
2010-10-08,1.34829,1.96916,0.457249,0.179411
2010-10-11,1.34829,1.968,,
2010-10-12,1.36903,1.99549,0.454491,0.179849
2010-10-13,1.38277,2.04137,0.466895,0.179849
2010-10-14,1.41649,2.05936,0.480952,0.179849
2010-10-15,1.41615,2.07594,0.483308,0.179411
2010-10-18,1.38225,2.02581,0.51054,0.179849
2010-10-19,1.37306,1.92671,0.519243,0.179849
2010-10-20,1.33635,1.96164,0.516285,0.179849
2010-10-21,1.36114,1.98659,0.509693,0.179849
2010-10-22,1.39782,1.98909,0.509425,0.179411
2010-10-25,1.398,1.96796,0.488703,0.179849
2010-10-26,1.48283,2.0702,0.488364,0.179849
2010-10-27,1.5395,2.10424,0.484824,0.179849
2010-10-28,1.5111,2.09209,0.501402,0.179849
2010-10-29,1.44278,2.05097,0.518898,0.179411
2010-11-01,1.44524,2.05297,0.523459,0.179849
2010-11-02,1.43623,2.12535,0.521731,0.179849
2010-11-03,1.42303,2.13801,0.475927,0.179849
2010-11-04,1.31351,2.08592,0.481063,0.179849
2010-11-05,1.36136,2.17475,0.473007,0.179411
2010-11-08,1.37711,2.21875,0.487669,0.179849
2010-11-09,1.45822,2.31064,0.496225,0.179849
2010-11-10,1.6196,2.3255,0.535529,0.179849
2010-11-11,1.6196,2.314,,
2010-11-12,1.59782,2.35805,0.558891,0.179411
2010-11-15,1.71016,2.47474,0.556982,0.179849
2010-11-16,1.80345,2.41786,0.542259,0.179849
2010-11-17,1.70358,2.42291,0.514757,0.179849
2010-11-18,1.80292,2.47362,0.529502,0.179849
2010-11-19,1.76017,2.51217,0.515015,0.179192
2010-11-22,1.71547,2.44751,0.52435,0.179849
2010-11-23,1.61736,2.47348,0.549134,0.179849
2010-11-24,1.76711,2.60479,0.540333,0.179849
2010-11-25,1.76746,2.625,,
2010-11-26,1.79273,2.53174,0.546612,0.179411
2010-11-29,1.7802,2.5194,0.554016,0.180071
2010-11-30,1.71461,2.47921,0.56531,0.180299
2010-12-01,1.8454,2.56882,0.552295,0.180299
2010-12-02,1.92323,2.60924,0.542391,0.180299
2010-12-03,1.83031,2.55325,0.529758,0.180299
2010-12-06,1.78944,2.44688,0.537754,0.180071
2010-12-07,1.89734,2.58418,0.54677,0.180299
2010-12-08,2.15148,2.59335,0.541043,0.180299
2010-12-09,2.11683,2.59216,0.523236,0.180299
2010-12-10,2.12106,2.67178,0.507747,0.180299
2010-12-13,2.17343,2.608,0.523747,0.180071
2010-12-14,2.20919,2.72158,0.523057,0.180299
2010-12-15,2.22283,2.70604,0.533777,0.180299
2010-12-16,2.39097,2.64085,0.535858,0.180299
2010-12-17,2.24369,2.50479,0.537993,0.180299
2010-12-20,2.08714,2.53394,0.522161,0.180071
2010-12-21,2.12407,2.54536,0.500852,0.180299
2010-12-22,2.1642,2.58834,0.496187,0.180299
2010-12-23,2.25222,2.61393,0.493429,0.180299
2010-12-24,2.25222,2.61364,,0.180299
2010-12-27,2.25802,,0.496934,
2010-12-28,2.25802,,0.485699,
2010-12-29,2.33668,2.62776,0.512966,0.180299
2010-12-30,2.26038,2.6284,0.517621,0.180299
2010-12-31,2.26038,2.59809,0.527409,0.180299
2011-01-03,2.17423,,0.511598,
2011-01-04,2.13707,2.65665,0.479891,0.180299
2011-01-05,2.31827,2.7684,0.492063,0.180299
2011-01-06,2.28603,2.7148,0.490378,0.180299
2011-01-07,2.20571,2.64483,0.489838,0.180299
2011-01-10,2.15871,2.6417,0.490489,0.180071
2011-01-11,2.18905,2.67992,0.475219,0.180299
2011-01-12,2.24598,2.70745,0.455842,0.180299
2011-01-13,2.17893,2.70972,0.464739,0.180299
2011-01-14,2.105,2.73837,0.45496,0.180299
2011-01-17,2.105,2.7345,,
2011-01-18,2.19914,2.76912,0.450783,0.180299
2011-01-19,2.14601,2.67747,0.449929,0.180299
2011-01-20,2.22642,2.76413,0.44197,0.180299
2011-01-21,2.24456,2.78201,0.443491,0.180299
2011-01-24,2.21616,2.77087,0.441601,0.180071
2011-01-25,2.24943,2.72196,0.442131,0.180299
2011-01-26,2.23604,2.74512,0.4383,0.180299
2011-01-27,2.23313,2.69788,0.433123,0.180299
2011-01-28,2.15748,2.66268,0.446431,0.180299
2011-01-31,2.15186,2.66928,0.452984,0.180071
2011-02-01,2.25068,2.72262,0.449387,0.180299
2011-02-02,2.29209,2.79845,0.449111,0.180528
2011-02-03,2.37603,2.84006,0.44341,0.180528
2011-02-04,2.50434,2.91071,0.436483,0.180528
2011-02-07,2.51718,2.90892,0.441007,0.180071
2011-02-08,2.54183,2.95876,0.433293,0.180299
2011-02-09,2.607,2.92279,0.426958,0.180528
2011-02-10,2.58262,2.94935,0.417681,0.180528
2011-02-11,2.53245,2.95868,0.418371,0.180528
2011-02-14,2.56997,2.96051,0.408133,0.180071
2011-02-15,2.55744,2.97378,0.40771,0.180299
2011-02-16,2.57641,3.0005,0.411059,0.180528
2011-02-17,2.48091,2.962,0.41382,0.180528
2011-02-18,2.53101,2.93924,0.414021,0.180528
2011-02-21,2.53101,2.937,,
2011-02-22,2.40392,2.8211,0.447904,0.180071
2011-02-23,2.36937,2.81116,0.443669,0.180299
2011-02-24,2.38016,2.80912,0.443989,0.180528
2011-02-25,2.37752,2.79832,0.434802,0.180528
2011-02-28,2.34338,2.84382,0.43231,0.180071
2011-03-01,2.37323,2.84132,0.440369,0.179849
2011-03-02,2.34925,2.86121,0.430788,0.179849
2011-03-03,2.48743,2.96879,0.427474,0.179849
2011-03-04,2.42582,2.88542,0.432268,0.179411
2011-03-07,2.38832,2.89807,0.434619,0.179849
2011-03-08,2.42927,2.93585,0.433114,0.179849
2011-03-09,2.39673,2.88444,0.436227,0.179849
2011-03-10,2.33254,2.82264,0.449494,0.179849
2011-03-11,2.25104,2.79599,0.443419,0.179411
2011-03-14,2.19108,2.72866,0.456753,0.179849
2011-03-15,2.14708,2.68452,0.478659,0.179849
2011-03-16,2.06911,2.58617,0.518954,0.179849
2011-03-17,2.16129,2.63116,0.506228,0.179849
2011-03-18,2.1676,2.63479,0.486381,0.179411
2011-03-21,2.25142,2.70722,0.462482,0.179849
2011-03-22,2.28138,2.7016,0.439919,0.179849
2011-03-23,2.25709,2.71123,0.438247,0.179849
2011-03-24,2.31422,2.72978,0.424309,0.179849
2011-03-25,2.34427,2.78835,0.424041,0.179411
2011-03-28,2.4091,2.82638,0.424812,0.179849
2011-03-29,2.42592,2.86333,0.413586,0.179849
2011-03-30,2.42328,2.88937,0.42146,0.179849
2011-03-31,2.41987,2.9331,0.419655,0.180071
2011-04-01,2.47877,2.96686,0.4061,0.179411
2011-04-04,2.38539,2.93729,0.403363,0.180071
2011-04-05,2.45817,2.97839,0.400315,0.180071
2011-04-06,2.49293,3.01067,0.398439,0.180071
2011-04-07,2.48025,3.03998,0.402536,0.180071
2011-04-08,2.52111,3.03792,0.400915,0.180071
2011-04-11,2.51733,3.0593,0.398328,0.180071
2011-04-12,2.40563,2.98454,0.408466,0.180071
2011-04-13,2.41633,2.92007,0.405823,0.180071
2011-04-14,2.3661,2.90511,0.399002,0.180071
2011-04-15,2.31774,2.84431,0.406985,0.180071
2011-04-18,2.25523,2.75552,0.42969,0.180071
2011-04-19,2.23539,2.83536,0.426975,0.180071
2011-04-20,2.29685,2.88197,0.414208,0.180071
2011-04-21,2.29235,2.84864,0.413413,0.180071
2011-04-25,2.25884,2.80167,0.419848,
2011-04-26,2.24457,2.74834,0.440308,0.180071
2011-04-27,2.27534,2.81346,0.4268,0.180071
2011-04-28,2.16083,2.75747,0.42164,0.180071
2011-04-29,2.15268,2.72522,0.421207,
2011-05-02,2.14601,2.73124,0.422957,
2011-05-03,2.132,2.69827,0.42142,0.179849
2011-05-04,2.10573,2.67603,0.418411,0.179849
2011-05-05,2.07847,2.65576,0.442178,0.179849
2011-05-06,2.1005,2.6757,0.439533,0.179411
2011-05-09,2.03702,2.65271,0.45194,0.179849
2011-05-10,2.06892,2.71637,0.42673,0.179849
2011-05-11,2.10754,2.70624,0.440541,0.179849
2011-05-12,2.06385,2.72866,0.435719,0.179849
2011-05-13,2.04523,2.70272,0.433128,0.179411
2011-05-16,2.05586,2.6642,0.438477,0.179849
2011-05-17,1.98237,2.64224,0.436215,0.179849
2011-05-18,2.03339,2.68744,0.42215,0.179849
2011-05-19,2.0754,2.68674,0.434554,0.179849
2011-05-20,2.02878,2.61177,0.437437,0.179411
2011-05-23,1.99494,2.6055,0.438229,
2011-05-24,2.05246,2.5883,0.434352,0.179849
2011-05-25,2.01358,2.56415,0.433371,0.179849
2011-05-26,1.95977,2.48379,0.432386,0.179849
2011-05-27,1.94111,2.47474,0.420567,0.179411
2011-05-31,1.94036,2.47619,0.422619,0.179849
2011-06-01,1.84988,2.39289,0.444021,0.179849
2011-06-02,1.86302,2.42904,0.441444,0.179849
2011-06-03,1.85812,2.38693,0.440036,0.179192
2011-06-06,1.87516,2.38705,0.458576,0.179849
2011-06-07,1.88402,2.4065,0.446673,0.179849
2011-06-08,1.79559,2.39228,0.459749,0.179849
2011-06-09,1.79336,2.41313,0.453241,0.179849
2011-06-10,1.77835,2.39171,0.456881,0.179411
2011-06-13,1.8263,2.40692,0.451151,0.179849
2011-06-14,1.91413,2.4589,0.459214,0.179849
2011-06-15,1.87332,2.3669,0.491952,0.179849
2011-06-16,1.82441,2.30188,0.504694,0.179849
2011-06-17,1.84846,2.3518,0.49184,0.179411
2011-06-20,1.82619,2.36914,0.486512,0.179849
2011-06-21,1.86281,2.3872,0.475651,0.179849
2011-06-22,1.81774,2.37003,0.463243,0.179849
2011-06-23,1.78356,2.2872,0.485888,0.179849
2011-06-24,1.75904,2.21595,0.484733,0.179411
2011-06-27,1.76814,2.23675,0.48749,0.179849
2011-06-28,1.83141,2.3452,0.477968,0.179849
2011-06-29,1.9449,2.47201,0.457502,0.179849
2011-06-30,2.03571,2.519,0.452084,0.179849
2011-07-01,2.07682,2.516,0.461155,
2011-07-04,2.07682,2.541,,
2011-07-05,1.99265,2.48256,0.486389,0.179849
2011-07-06,1.93365,2.45058,0.496366,0.179849
2011-07-07,2.02765,2.49513,0.484642,0.179849
2011-07-08,1.86079,2.40113,0.48988,0.179192
2011-07-11,1.83528,2.31208,0.519645,0.179849
2011-07-12,1.83272,2.32807,0.53045,0.179849
2011-07-13,1.80862,2.34409,0.52138,0.179849
2011-07-14,1.80774,2.39256,0.518703,0.179849
2011-07-15,1.78649,2.30853,0.518243,0.179411
2011-07-18,1.77545,2.28831,0.526486,0.179849
2011-07-19,1.79558,2.36651,0.51224,0.179849
2011-07-20,1.81368,2.41543,0.488423,0.179849
2011-07-21,1.86223,2.4442,0.470619,0.179849
2011-07-22,1.84405,2.36448,0.467659,0.179411
2011-07-25,1.78306,2.35921,0.471779,0.179849
2011-07-26,1.7641,2.31833,0.475944,0.179849
2011-07-27,1.76413,2.29779,0.489662,0.179849
2011-07-28,1.7594,2.28016,0.484559,0.179849
2011-07-29,1.67064,2.19087,0.519553,0.179411
2011-08-01,1.56179,2.143,0.522623,
2011-08-02,1.54536,2.01441,0.550427,0.179849
2011-08-03,1.49494,2.01052,0.538078,0.179849
2011-08-04,1.43691,1.85005,0.561459,0.179849
2011-08-05,1.46574,1.92511,0.551912,0.179411
2011-08-08,1.41787,1.66965,0.639157,0.179849
2011-08-09,1.47667,1.60333,0.622356,0.179849
2011-08-10,1.18878,1.49811,0.645808,0.179849
2011-08-11,1.27477,1.61457,0.596937,0.179192
2011-08-12,1.2334,1.62496,0.593157,0.179411
2011-08-15,1.2282,1.72305,0.57743,0.179849
2011-08-16,1.22924,1.69484,0.565082,0.179849
2011-08-17,1.19439,1.65263,0.557572,0.179849
2011-08-18,1.13358,1.53268,0.560493,0.179849
2011-08-19,1.18182,1.50653,0.577158,0.179411
2011-08-22,1.22464,1.50286,0.585027,0.179849
2011-08-23,1.22984,1.5748,0.589928,0.179849
2011-08-24,1.28311,1.65265,0.567124,0.179849
2011-08-25,1.29118,1.65134,0.56978,0.179849
2011-08-26,1.26631,1.66133,0.583927,0.179411
2011-08-29,1.29947,1.74079,0.568036,
2011-08-30,1.245,1.70856,0.579543,0.179849
2011-08-31,1.26028,1.78453,0.569169,0.180071
2011-09-01,1.22076,1.72817,0.594217,0.570518
2011-09-02,1.19372,1.60586,0.59539,0.604469
2011-09-05,1.19383,1.6525,,
2011-09-06,1.18564,1.53712,0.599468,
2011-09-07,1.20798,1.60991,0.585305,
2011-09-08,1.19248,1.55441,0.591334,
2011-09-09,1.14321,1.42546,0.603603,
2011-09-12,1.15982,1.48662,0.578491,
2011-09-13,1.19843,1.5466,0.579167,
2011-09-14,1.18726,1.58989,0.561952,
2011-09-15,1.22087,1.66822,0.548984,
2011-09-16,1.23275,1.68301,0.553469,
2011-09-19,1.16216,1.54951,0.600179,
2011-09-20,1.16006,1.57258,0.600049,
2011-09-21,1.12255,1.57347,0.584414,
2011-09-22,1.11383,1.38721,0.647463,
2011-09-23,1.14289,1.42146,0.59719,
2011-09-26,1.16693,1.52126,0.603723,0.675521
2011-09-27,1.24015,1.60071,0.59355,0.64162
2011-09-28,1.27698,1.58828,0.577484,0.663146
2011-09-29,1.27509,1.54878,0.571158,0.663146
2011-09-30,1.26276,1.50223,0.575534,0.700628
2011-10-03,1.22109,1.45303,0.622204,0.722014
2011-10-04,1.24784,1.4313,0.60274,0.733499
2011-10-05,1.29378,1.51525,0.577107,0.733499
2011-10-06,1.33291,1.5886,0.567988,0.661063
2011-10-07,1.41551,1.6247,0.549927,0.647778
2011-10-10,1.41567,1.62,,
2011-10-11,1.46587,1.69154,0.553067,0.64906
2011-10-12,1.4899,1.75636,0.575308,0.618048
2011-10-13,1.39768,1.65285,0.596226,0.652044
2011-10-14,1.46186,1.74146,0.585822,0.650719
2011-10-17,1.42058,1.64942,0.600211,0.652044
2011-10-18,1.39175,1.63884,0.6077,0.656541
2011-10-19,1.39167,1.68179,0.578404,0.641056
2011-10-20,1.38586,1.68157,0.583334,0.640563
2011-10-21,1.42326,1.72765,0.569749,0.639293
2011-10-24,1.42734,1.75172,0.565143,0.640563
2011-10-25,1.37762,1.63635,0.587743,0.660522
2011-10-26,1.3734,1.74001,0.566364,0.619556
2011-10-27,1.43943,1.85626,0.549858,0.582582
2011-10-28,1.41619,1.78125,0.567188,0.604322
2011-10-31,1.33271,1.67416,0.61359,0.640541
2011-11-01,1.2315,1.55382,0.668129,0.698999
2011-11-02,1.22175,1.58019,0.645768,0.72092
2011-11-03,1.2291,1.62193,0.620576,0.711943
2011-11-04,1.23292,1.56321,0.603818,0.723528
2011-11-07,1.21933,1.53583,0.60587,0.751905
2011-11-08,1.22668,1.58808,0.582471,0.735886
2011-11-09,1.24438,1.49923,0.58362,
2011-11-10,1.2975,1.54773,0.577952,0.753364
2011-11-11,1.29773,1.5525,,
2011-11-14,1.32972,1.53906,0.578346,0.759386
2011-11-15,1.31577,1.55756,0.560617,0.762807
2011-11-16,1.32011,1.54468,0.577717,0.747928
2011-11-17,1.35932,1.51944,0.603647,0.758916
2011-11-18,1.34976,1.55102,0.564727,0.737471
2011-11-21,1.33061,1.52182,0.573541,0.774364
2011-11-22,1.35636,1.50478,0.563432,0.782868
2011-11-23,1.34114,1.45589,0.562809,0.782868
2011-11-24,1.34152,1.4625,,
2011-11-25,1.36477,1.51317,0.526216,0.781028
2011-11-28,1.39208,1.5171,0.538288,0.763992
2011-11-29,1.36707,1.56151,0.533442,0.737571
2011-11-30,1.32687,1.57582,0.535279,0.72491
2011-12-01,1.32473,1.55111,0.513353,0.741861
2011-12-02,1.37024,1.51481,0.512723,0.741861
2011-12-05,1.3452,1.49044,0.505535,0.766733
2011-12-06,1.31533,1.53603,0.486351,0.74189
2011-12-07,1.28699,1.4749,0.515212,0.74189
2011-12-08,1.22776,1.42555,0.531263,0.786738
2011-12-09,1.23558,1.48818,0.540365,0.758343
2011-12-12,1.23985,1.41106,0.539015,0.781833
2011-12-13,1.28313,1.40508,0.52938,0.773833
2011-12-14,1.25694,1.39699,0.525048,0.768256
2011-12-15,1.25434,1.37934,0.478955,0.768256
2011-12-16,1.22195,1.34548,0.502979,0.768256
2011-12-19,1.24063,1.33485,0.493429,0.790674
2011-12-20,1.26991,1.41978,0.481629,0.736174
2011-12-21,1.27221,1.42184,0.47045,0.736174
2011-12-22,1.29809,1.43051,0.450266,0.717097
2011-12-23,1.37193,1.48086,0.449794,0.717097
2011-12-27,1.3564,,0.468888,
2011-12-28,1.31104,1.44087,0.490253,0.717097
2011-12-29,1.29896,1.44549,0.488411,0.717097
2011-12-30,1.27061,1.45609,0.48856,0.697687
2012-01-03,1.26981,1.49604,0.471762,0.679292
2012-01-04,1.2608,1.48881,0.463554,0.619805
2012-01-05,1.23904,1.4689,0.461301,0.627725
2012-01-06,1.2213,1.42661,0.46718,0.634442
2012-01-09,1.18188,1.43616,0.469054,0.623318
2012-01-10,1.21318,1.46689,0.476704,0.607374
2012-01-11,1.16102,1.41843,0.49061,0.623197
2012-01-12,1.15331,1.46368,0.48411,0.595328
2012-01-13,1.11485,1.42227,0.506948,0.595328
2012-01-16,1.11474,1.44,,
2012-01-17,1.11132,1.43027,0.50613,0.619315
2012-01-18,1.1219,1.49094,0.488192,0.594241
2012-01-19,1.16985,1.52789,0.494366,0.587423
2012-01-20,1.18276,1.58865,0.510573,0.573028
2012-01-23,1.22886,1.62529,0.508984,0.568554
2012-01-24,1.23639,1.60709,0.504551,0.563074
2012-01-25,1.20621,1.55806,0.496047,0.568818
2012-01-26,1.05411,1.52522,0.500632,0.580772
2012-01-27,1.07036,1.50329,0.490535,0.589266
2012-01-30,1.03415,1.48669,0.502265,0.585861
2012-01-31,0.997278,1.46879,0.51606,0.591073
2012-02-01,0.983312,1.50158,0.516375,0.180299
2012-02-02,0.970961,1.49662,0.509431,0.180299
2012-02-03,1.03433,1.57797,0.529655,0.180299
2012-02-06,1.05007,1.56637,0.533149,0.180071
2012-02-07,1.10001,1.61524,0.545554,0.180299
2012-02-08,1.09998,1.64717,0.561586,0.180299
2012-02-09,1.12757,1.68848,0.56584,0.180299
2012-02-10,1.10858,1.64445,0.565819,0.180299
2012-02-13,1.09489,1.64945,0.559385,0.180071
2012-02-14,1.10682,1.60513,0.562008,0.180299
2012-02-15,1.06302,1.61127,0.552017,0.180299
2012-02-16,1.10435,1.62943,0.549249,0.180299
2012-02-17,1.16498,1.65432,0.579563,0.180299
2012-02-20,1.16498,1.658,,0.179849
2012-02-21,1.18841,1.70041,0.565089,0.180071
2012-02-22,1.17943,1.69588,0.578114,0.180299
2012-02-23,1.17402,1.67759,0.575567,0.180299
2012-02-24,1.16389,1.65144,0.552232,0.180299
2012-02-27,1.12628,1.65236,0.549094,0.180071
2012-02-28,1.10012,1.65567,0.54995,0.180299
2012-02-29,1.1251,1.68918,0.558574,0.180299
2012-03-01,1.1644,1.72036,0.557405,
2012-03-02,1.10602,1.67994,0.556605,0.4843
2012-03-05,1.10903,1.70655,0.554727,
2012-03-06,1.09354,1.66572,0.561329,
2012-03-07,1.10875,1.70732,0.54128,0.463494
2012-03-08,1.13267,1.78287,0.542008,0.459271
2012-03-09,1.15514,1.79125,0.514056,0.458768
2012-03-12,1.14047,1.76278,0.511809,0.458726
2012-03-13,1.19611,1.79738,0.522645,0.461812
2012-03-14,1.32118,1.94195,0.546607,0.461824
2012-03-15,1.33576,1.97708,0.51602,0.43831
2012-03-16,1.36489,2.00305,0.519372,0.439709
2012-03-19,1.37706,2.04688,0.553095,0.434745
2012-03-20,1.44934,2.05663,0.565472,0.437719
2012-03-21,1.40085,2.03476,0.562582,
2012-03-22,1.35663,1.97818,0.547124,0.445885
2012-03-23,1.34389,1.9491,0.540675,
2012-03-26,1.35139,1.95983,0.555384,0.445394
2012-03-27,1.26096,1.88818,0.549316,0.452778
2012-03-28,1.248,1.85954,0.526836,0.463114
2012-03-29,1.25565,1.82876,0.529961,0.490994
2012-03-30,1.23402,1.86437,0.527397,0.478315
2012-04-02,1.25063,1.90273,0.521558,0.472985
2012-04-03,1.24669,1.97975,0.536986,0.468108
2012-04-04,1.31974,1.94723,0.543494,0.47722
2012-04-05,1.29363,1.97515,0.561476,0.470127
2012-04-06,1.18342,,0.55302,
2012-04-09,1.17512,1.91347,0.531471,
2012-04-10,1.14579,1.83342,0.535684,0.491751
2012-04-11,1.16445,1.84402,0.535184,0.518866
2012-04-12,1.17366,1.88082,0.522903,0.5068
2012-04-13,1.14095,1.84017,0.523344,0.521707
2012-04-16,1.1273,1.85589,0.529672,0.51784
2012-04-17,1.15,1.95826,0.524598,0.515308
2012-04-18,1.13159,1.96651,0.5256,0.508742
2012-04-19,1.13337,1.94663,0.521848,0.506632
2012-04-20,1.14593,1.98372,0.517999,0.506634
2012-04-23,1.11571,1.97367,0.512042,0.493148
2012-04-24,1.13979,1.99503,0.506671,0.484624
2012-04-25,1.16927,2.04412,0.49589,0.482578
2012-04-26,1.12115,2.00286,0.487671,0.482578
2012-04-27,1.13243,2.00541,0.487493,0.482579
2012-04-30,1.10255,1.96999,0.489101,0.455913
2012-05-01,1.12069,1.96255,0.491209,0.45297
2012-05-02,1.09908,1.9214,0.484323,0.471505
2012-05-03,1.10315,1.89516,0.48009,0.47994
2012-05-04,1.07786,1.82449,0.461528,0.488062
2012-05-07,1.07955,1.83648,0.455295,0.49013
2012-05-08,1.06509,1.79358,0.465554,0.501063
2012-05-09,1.07933,1.78539,0.462015,0.503568
2012-05-10,1.09715,1.80585,0.436647,0.49755
2012-05-11,1.09812,1.81651,0.44628,0.496551
2012-05-14,1.08611,1.80017,0.470866,0.517832
2012-05-15,1.09657,1.80482,0.455467,0.518841
2012-05-16,1.11694,1.80914,0.450042,0.514854
2012-05-17,1.08939,1.74514,0.469755,0.514823
2012-05-18,1.0852,1.7366,0.460221,0.512776
2012-05-21,1.07959,1.734,0.457057,
2012-05-22,1.10741,1.76164,0.453373,0.52489
2012-05-23,1.09109,1.66864,0.453608,0.579257
2012-05-24,1.1096,1.63109,0.441444,0.591252
2012-05-25,1.09444,1.54884,0.432479,0.601432
2012-05-28,1.09444,1.559,,
2012-05-29,1.08471,1.6109,0.427996,
2012-05-30,1.04588,1.57721,0.451747,0.60692
2012-05-31,0.976635,1.52436,0.468242,0.609944
2012-06-01,0.956172,1.34817,0.508229,0.179192
2012-06-04,1.02838,1.42284,0.492201,
2012-06-05,1.00722,1.46448,0.490383,
2012-06-06,1.04069,1.54963,0.484249,0.179849
2012-06-07,1.0204,1.6168,0.479501,0.179849
2012-06-08,0.99716,1.58119,0.479377,0.179411
2012-06-11,0.994576,1.54406,0.503605,0.179849
2012-06-12,1.01246,1.56344,,0.179849
2012-06-13,1.01617,1.54838,,0.179849
2012-06-14,1.02282,1.55235,0.530078,0.179849
2012-06-15,0.954813,1.49736,0.573255,0.179411
2012-06-18,0.967252,1.48292,0.53786,0.179849
2012-06-19,0.974365,1.54136,0.532695,0.179849
2012-06-20,0.989291,1.60967,0.47986,0.179849
2012-06-21,0.98075,1.57174,0.474404,0.179849
2012-06-22,1.01095,1.60513,0.45668,0.179411
2012-06-25,0.967533,1.55485,0.468912,0.179849
2012-06-26,0.976205,1.57348,0.457866,0.179849
2012-06-27,0.97326,1.52356,0.460071,0.179849
2012-06-28,0.942809,1.47579,0.472452,0.179849
2012-06-29,0.967919,1.56696,0.473548,0.179411
2012-07-02,0.918064,1.564,,
2012-07-03,0.940233,1.581,0.480563,0.655597
2012-07-04,0.94018,1.563,,
2012-07-05,0.911295,1.56721,0.494287,0.655595
2012-07-06,0.902785,1.52956,0.481231,0.653879
2012-07-09,0.886463,1.48415,0.490192,0.655575
2012-07-10,0.870738,1.47836,0.496051,0.655575
2012-07-11,0.860345,1.48862,0.50897,0.655574
2012-07-12,0.841207,1.47484,0.508909,
2012-07-13,0.859044,1.49292,0.495415,0.654421
2012-07-16,0.824037,1.44958,0.518047,0.63781
2012-07-17,0.839079,1.46929,0.52177,0.585482
2012-07-18,0.83664,1.43698,0.524907,0.593999
2012-07-19,0.82319,1.48186,0.514735,0.581941
2012-07-20,0.817228,1.46082,0.518497,0.590852
2012-07-23,0.795414,1.46052,0.552268,0.60388
2012-07-24,0.787977,1.45606,0.559493,0.577476
2012-07-25,0.784398,1.48341,0.566887,0.577479
2012-07-26,0.790192,1.5429,0.563133,0.551954
