Read,Visible,id,Ticker,Load_Fn,FunctionArgs,Location,Country,Concept,Name,sub1,sub2,sub3,sub4,sub5,seas,Version,Description,Freq
TRUE,FALSE,s_9656,PHP_EXPORTS_PETROL_PRODUCTS_VALUE_THOUS_USD_1_NSA,haver,N566IX33@EMERGEPR,,PHP,TRADE DETAIL,EXPORTS,PETROL,PRODUCTS,VALUE,THOUS,USD,NSA,,,M

TRUE,FALSE,s_9657,PHP_IMPORTS_MINERAL_FUELS_VALUE_THOUS_USD_1_NSA,haver,N566IM3@EMERGEPR,,PHP,TRADE DETAIL,IMPORTS,MINERAL,FUELS,VALUE,THOUS,USD,NSA,,,M

TRUE,FALSE,s_9658,ROM_EXPORTS_MINERAL_FUELS_VALUE_MIL_EUR_1_NSA,haver,N968IX3@EMERGECW,,ROM,TRADE DETAIL,EXPORTS,MINERAL,FUELS,VALUE,MIL,EUR,NSA,,,M

TRUE,FALSE,s_9659,ROM_IMPORTS_MINERAL_FUELS_VALUE_MIL_EUR_1_NSA,haver,N968IM3@EMERGECW,,ROM,TRADE DETAIL,IMPORTS,MINERAL,FUELS,VALUE,MIL,EUR,NSA,,,M

TRUE,FALSE,s_9660,RUS_EXPORTS_CRUDE_OIL_VALUE_MIL_USD_5_NSA,haver,N922IXCD@EMERGECW,,RUS,TRADE DETAIL,EXPORTS,CRUDE,OIL,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9661,RUS_EXPORTS_COAL_VALUE_MIL_USD_5_NSA,haver,N922IEK1@EMERGECW,,RUS,TRADE DETAIL,EXPORTS,COAL,,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9662,RUS_EXPORTS_COKE_VALUE_MIL_USD_5_NSA,haver,N922IEKD@EMERGECW,,RUS,TRADE DETAIL,EXPORTS,COKE,,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9663,RUS_EXPORTS_PETROL_PRODUCTS_VALUE_MIL_USD_5_NSA,haver,N922IXKF@EMERGECW,,RUS,TRADE DETAIL,EXPORTS,PETROL,PRODUCTS,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9664,RUS_EXPORTS_NATURAL_GAS_VALUE_MIL_USD_5_NSA,haver,N922IEKO@EMERGECW,,RUS,TRADE DETAIL,EXPORTS,NATURAL,GAS,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9665,RUS_EXPORTS_ELECTRICITY_VALUE_MIL_USD_5_NSA,haver,N922IX35@EMERGECW,,RUS,TRADE DETAIL,EXPORTS,ELECTRICITY,,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9666,RUS_IMPORTS_CRUDE_OIL_VALUE_MIL_USD_6_NSA,haver,N922IMCD@EMERGECW,,RUS,TRADE DETAIL,IMPORTS,CRUDE,OIL,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9667,RUS_IMPORTS_COAL_VALUE_MIL_USD_6_NSA,haver,N922INK1@EMERGECW,,RUS,TRADE DETAIL,IMPORTS,COAL,,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9668,RUS_IMPORTS_PETROL_PRODUCTS_VALUE_MIL_USD_6_NSA,haver,N922IMKF@EMERGECW,,RUS,TRADE DETAIL,IMPORTS,PETROL,PRODUCTS,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9669,RUS_IMPORTS_NATURAL_GAS_VALUE_MIL_USD_6_NSA,haver,N922INKO@EMERGECW,,RUS,TRADE DETAIL,IMPORTS,NATURAL,GAS,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9670,RUS_IMPORTS_ELECTRICITY_VALUE_MIL_USD_6_NSA,haver,N922IM35@EMERGECW,,RUS,TRADE DETAIL,IMPORTS,ELECTRICITY,,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9671,SGP_EXPORTS_PETROL_VALUE_MIL_LOC_6_NSA,haver,N576IX33@EMERGEPR,,SGP,TRADE DETAIL,EXPORTS,PETROL,,VALUE,MIL,LOC,NSA,,,M

TRUE,FALSE,s_9672,SGP_EXPORTS_OIL_BUNKERS_VALUE_MIL_LOC_6_NSA,haver,N576IX3B@EMERGEPR,,SGP,TRADE DETAIL,EXPORTS,OIL,BUNKERS,VALUE,MIL,LOC,NSA,,,M

TRUE,FALSE,s_9673,SGP_EXPORTS_GASOLINE_VALUE_MIL_LOC_6_NSA,haver,N576IX34@EMERGEPR,,SGP,TRADE DETAIL,EXPORTS,GASOLINE,,VALUE,MIL,LOC,NSA,,,M

TRUE,FALSE,s_9674,SGP_EXPORTS_COAL_COKE_VALUE_MIL_LOC_6_NSA,haver,N576IX32@EMERGEPR,,SGP,TRADE DETAIL,EXPORTS,COAL,COKE,VALUE,MIL,LOC,NSA,,,M

TRUE,FALSE,s_9675,SGP_IMPORTS_PETROL_VALUE_MIL_LOC_5_NSA,haver,N576IM33@EMERGEPR,,SGP,TRADE DETAIL,IMPORTS,PETROL,,VALUE,MIL,LOC,NSA,,,M

TRUE,FALSE,s_9676,SGP_IMPORTS_GASOLINE_VALUE_MIL_LOC_5_NSA,haver,N576IM34@EMERGEPR,,SGP,TRADE DETAIL,IMPORTS,GASOLINE,,VALUE,MIL,LOC,NSA,,,M

TRUE,FALSE,s_9677,SGP_IMPORTS_COAL_COKE_VALUE_MIL_LOC_5_NSA,haver,N576IM32@EMERGEPR,,SGP,TRADE DETAIL,IMPORTS,COAL,COKE,VALUE,MIL,LOC,NSA,,,M

TRUE,FALSE,s_9678,SAF_EXPORTS_MINERAL_FUELS_VALUE_MIL_RAND_1_NSA,haver,X199H27@EMERGEMA,,SAF,TRADE DETAIL,EXPORTS,MINERAL,FUELS,VALUE,MIL,RAND,NSA,,,M

TRUE,FALSE,s_9679,SAF_IMPORTS_MINERAL_FUELS_VALUE_MIL_RAND_1_NSA,haver,M199H27@EMERGEMA,,SAF,TRADE DETAIL,IMPORTS,MINERAL,FUELS,VALUE,MIL,RAND,NSA,,,M

TRUE,FALSE,s_9680,SAF_EXPORTS_CRUDE_OIL_VALUE_MIL_RAND_1_NSA,haver,X199H279@EMERGEMA,,SAF,TRADE DETAIL,EXPORTS,CRUDE,OIL,VALUE,MIL,RAND,NSA,,,M

TRUE,FALSE,s_9681,SAF_IMPORTS_CRUDE_OIL_VALUE_MIL_RAND_1_NSA,haver,M199H279@EMERGEMA,,SAF,TRADE DETAIL,IMPORTS,CRUDE,OIL,VALUE,MIL,RAND,NSA,,,M

TRUE,FALSE,s_9682,SWE_EXPORTS_MINERAL_FUELS_VALUE_MIL_LOC_1_NSA,haver,SENIXF@NORDIC,,SWE,TRADE DETAIL,EXPORTS,MINERAL,FUELS,VALUE,MIL,LOC,NSA,,,M

TRUE,FALSE,s_9683,SWE_IMPORTS_MINERAL_FUELS_VALUE_MIL_LOC_1_NSA,haver,SENIMF@NORDIC,,SWE,TRADE DETAIL,IMPORTS,MINERAL,FUELS,VALUE,MIL,LOC,NSA,,,M

TRUE,FALSE,s_9684,THA_EXPORTS_MINERAL_FUELS_VALUE_MIL_BAHT_1_NSA,haver,N578IXMF@EMERGEPR,,THA,TRADE DETAIL,EXPORTS,MINERAL,FUELS,VALUE,MIL,BAHT,NSA,,,M

TRUE,FALSE,s_9685,THA_IMPORTS_MINERAL_FUELS_VALUE_MIL_BAHT_1_NSA,haver,N578IMMF@EMERGEPR,,THA,TRADE DETAIL,IMPORTS,MINERAL,FUELS,VALUE,MIL,BAHT,NSA,,,M

TRUE,FALSE,s_9686,THA_EXPORTS_CRUDE_OIL_VALUE_MIL_USD_1_NSA,haver,N578AXFG@EMERGEPR,,THA,TRADE DETAIL,EXPORTS,CRUDE,OIL,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9687,THA_IMPORTS_CRUDE_OIL_VALUE_MIL_USD_1_NSA,haver,N578AM2O@EMERGEPR,,THA,TRADE DETAIL,IMPORTS,CRUDE,OIL,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9688,TUR_EXPORTS_MINERAL_FUELS_VALUE_MIL_USD_1_NSA,haver,N186IX3@EMERGEMA,,TUR,TRADE DETAIL,EXPORTS,MINERAL,FUELS,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9689,TUR_IMPORTS_MINERAL_FUELS_VALUE_MIL_USD_1_NSA,haver,N186IM3@EMERGEMA,,TUR,TRADE DETAIL,IMPORTS,MINERAL,FUELS,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9690,TUR_EXPORTS_PETROL_VALUE_MIL_USD_1_NSA,haver,N186IXFP@EMERGEMA,,TUR,TRADE DETAIL,EXPORTS,PETROL,,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9691,TUR_IMPORTS_PETROL_VALUE_MIL_USD_1_NSA,haver,N186IMFP@EMERGEMA,,TUR,TRADE DETAIL,IMPORTS,PETROL,,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9692,TWN_EXPORTS_MINERAL_FUELS_VALUE_THOUS_USD_1_NSA,haver,N528IX3@EMERGEPR,,TWN,TRADE DETAIL,EXPORTS,MINERAL,FUELS,VALUE,THOUS,USD,NSA,,,M

TRUE,FALSE,s_9693,TWN_IMPORTS_MINERAL_FUELS_VALUE_THOUS_USD_1_NSA,haver,N528IM3@EMERGEPR,,TWN,TRADE DETAIL,IMPORTS,MINERAL,FUELS,VALUE,THOUS,USD,NSA,,,M

TRUE,FALSE,s_9694,TWN_EXPORTS_PETROL_VALUE_THOUS_USD_1_NSA,haver,N528IX33@EMERGEPR,,TWN,TRADE DETAIL,EXPORTS,PETROL,,VALUE,THOUS,USD,NSA,,,M

TRUE,FALSE,s_9695,TWN_IMPORTS_PETROL_VALUE_THOUS_USD_1_NSA,haver,N528IM33@EMERGEPR,,TWN,TRADE DETAIL,IMPORTS,PETROL,,VALUE,THOUS,USD,NSA,,,M

TRUE,FALSE,s_9696,URY_EXPORTS_MINERAL_FUELS_VALUE_THOUS_USD_1_NSA,haver,N298IX3@EMERGELA,,URY,TRADE DETAIL,EXPORTS,MINERAL,FUELS,VALUE,THOUS,USD,NSA,,,M

TRUE,FALSE,s_9697,URY_IMPORTS_MINERAL_FUELS_VALUE_THOUS_USD_1_NSA,haver,N298IMNM@EMERGELA,,URY,TRADE DETAIL,IMPORTS,MINERAL,FUELS,VALUE,THOUS,USD,NSA,,,M

TRUE,FALSE,s_9698,URY_IMPORTS_CRUDE_OIL_VALUE_THOUS_USD_1_NSA,haver,N298IP29@EMERGELA,,URY,TRADE DETAIL,IMPORTS,CRUDE,OIL,VALUE,THOUS,USD,NSA,,,M

TRUE,FALSE,s_9699,URY_IMPORTS_PETROL_VALUE_THOUS_USD_1_NSA,haver,N298IM33@EMERGELA,,URY,TRADE DETAIL,IMPORTS,PETROL,,VALUE,THOUS,USD,NSA,,,M

TRUE,FALSE,s_9700,UKR_EXPORTS_MINERAL_PRODUCTS_VALUE_MIL_USD_1_NSA,haver,N926IX3A@EMERGECW,,UKR,TRADE DETAIL,EXPORTS,MINERAL,PRODUCTS,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9701,UKR_IMPORTS_MINERAL_PRODUCTS_VALUE_MIL_USD_1_NSA,haver,N926IM3A@EMERGECW,,UKR,TRADE DETAIL,IMPORTS,MINERAL,PRODUCTS,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9702,UKR_EXPORTS_MINERAL_FUELS_VALUE_MIL_USD_1_NSA,haver,N926IX3@EMERGECW,,UKR,TRADE DETAIL,EXPORTS,MINERAL,FUELS,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9703,UKR_IMPORTS_MINERAL_FUELS_VALUE_MIL_USD_1_NSA,haver,N926IM3@EMERGECW,,UKR,TRADE DETAIL,IMPORTS,MINERAL,FUELS,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9704,VNM_EXPORTS_CRUDE_OIL_VALUE_MIL_USD_5_NSA,haver,N582IXCO@EMERGEPR,,VNM,TRADE DETAIL,EXPORTS,CRUDE,OIL,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9705,VNM_EXPORTS_COAL_VALUE_MIL_USD_5_NSA,haver,N582IXC@EMERGEPR,,VNM,TRADE DETAIL,EXPORTS,COAL,,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9706,VNM_EXPORTS_PETROL_PRODUCTS_VALUE_MIL_USD_5_NSA,haver,N582IEPT@EMERGEPR,,VNM,TRADE DETAIL,EXPORTS,PETROL,PRODUCTS,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9707,VNM_IMPORTS_CRUDE_OIL_VALUE_MIL_USD_6_NSA,haver,N582IMCO@EMERGEPR,,VNM,TRADE DETAIL,IMPORTS,CRUDE,OIL,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9708,VNM_IMPORTS_COAL_VALUE_MIL_USD_6_NSA,haver,N582IMK1@EMERGEPR,,VNM,TRADE DETAIL,IMPORTS,COAL,,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9709,VNM_IMPORTS_PETROL_PRODUCTS_VALUE_MIL_USD_6_NSA,haver,N582IMP@EMERGEPR,,VNM,TRADE DETAIL,IMPORTS,PETROL,PRODUCTS,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9710,VNM_IMPORTS_LPG_VALUE_MIL_USD_6_NSA,haver,N582IMG@EMERGEPR,,VNM,TRADE DETAIL,IMPORTS,LPG,,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9711,VNM_IMPORTS_OTHER_PETROL_PRODUCTS_VALUE_MIL_USD_6_NSA,haver,N582IMOO@EMERGEPR,,VNM,TRADE DETAIL,IMPORTS,OTHER,PETROL_PRODUCTS,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9712,BRA_INFEXP_IGP_DI_D_EXP_12M_1_NSA,haver,P223IDI@INTDAILY,,BRA,INFLATION EXPECTATIONS,INFEXP,IGP,DI,D,EXP,12M,NSA,,,D

TRUE,FALSE,s_9713,BRA_INFEXP_IGP_M_D_EXP_12M_1_NSA,haver,P223IPM@INTDAILY,,BRA,INFLATION EXPECTATIONS,INFEXP,IGP,M,D,EXP,12M,NSA,,,D

TRUE,FALSE,s_9714,BRA_INFEXP_INPC_D_EXP_12M_1_NSA,haver,P223IPC@INTDAILY,,BRA,INFLATION EXPECTATIONS,INFEXP,INPC,,D,EXP,12M,NSA,,,D

TRUE,FALSE,s_9715,BRA_INFEXP_IPA_DI_D_EXP_12M_1_NSA,haver,P223IDA@INTDAILY,,BRA,INFLATION EXPECTATIONS,INFEXP,IPA,DI,D,EXP,12M,NSA,,,D

TRUE,FALSE,s_9716,BRA_INFEXP_IPA_M_D_EXP_12M_1_NSA,haver,P223IAM@INTDAILY,,BRA,INFLATION EXPECTATIONS,INFEXP,IPA,M,D,EXP,12M,NSA,,,D

TRUE,FALSE,s_9717,BRA_INFEXP_IPCA_D_EXP_12M_1_NSA,haver,P223ICA@INTDAILY,,BRA,INFLATION EXPECTATIONS,INFEXP,IPCA,,D,EXP,12M,NSA,,,D

TRUE,FALSE,s_9718,BRA_INFEXP_IPCA_15_D_EXP_12M_1_NSA,haver,P223ICH@INTDAILY,,BRA,INFLATION EXPECTATIONS,INFEXP,IPCA,15,D,EXP,12M,NSA,,,D

TRUE,FALSE,s_9719,BRA_INFEXP_IPCA_FIPE_D_EXP_12M_1_NSA,haver,P223ICF@INTDAILY,,BRA,INFLATION EXPECTATIONS,INFEXP,IPCA,FIPE,D,EXP,12M,NSA,,,D

TRUE,FALSE,s_9720,ISE_EXPORTS_GOODS_FOB_MIL_USD_1_SA,haver,H436IXD@EMERGEMA,,ISE,INTERNATIONAL TRADE,EXPORTS,GOODS,FOB,,MIL,USD,SA,,,M

TRUE,FALSE,s_9721,ISE_IMPORTS_GOODS_CIF_MIL_USD_1_SA,haver,H436IMD@EMERGEMA,,ISE,INTERNATIONAL TRADE,IMPORTS,GOODS,CIF,,MIL,USD,SA,,,M

TRUE,FALSE,s_9722,HUN_EXPORTS_GOODS_FOB_MIL_USD_1_SA,haver,H944IXD@EMERGECW,,HUN,INTERNATIONAL TRADE,EXPORTS,GOODS,FOB,,MIL,USD,SA,,,M

TRUE,FALSE,s_9723,HUN_IMPORTS_GOODS_CIF_MIL_USD_1_SA,haver,H944IMD@EMERGECW,,HUN,INTERNATIONAL TRADE,IMPORTS,GOODS,CIF,,MIL,USD,SA,,,M

TRUE,FALSE,s_9724,ARG_EXPORTS_GOODS_MIL_USD_1_SA,haver,S213IXD@EMERGELA,,ARG,INTERNATIONAL TRADE,EXPORTS,GOODS,,,MIL,USD,SA,,,M

TRUE,FALSE,s_9725,ARG_IMPORTS_GOODS_MIL_USD_1_SA,haver,S213IMD@EMERGELA,,ARG,INTERNATIONAL TRADE,IMPORTS,GOODS,,,MIL,USD,SA,,,M

TRUE,FALSE,s_9726,PHP_EXPORTS_GOODS_FOB_MIL_USD_1_SA,haver,H566IXD@EMERGEPR,,PHP,INTERNATIONAL TRADE,EXPORTS,GOODS,FOB,,MIL,USD,SA,,,M

TRUE,FALSE,s_9727,PHP_IMPORTS_GOODS_FOB_MIL_USD_1_SA,haver,H566IMD@EMERGEPR,,PHP,INTERNATIONAL TRADE,IMPORTS,GOODS,FOB,,MIL,USD,SA,,,M

TRUE,FALSE,s_9728,SGP_EXPORTS_GOODS_FOB_MIL_USD_1_SA,haver,S576IXD@EMERGEPR,,SGP,INTERNATIONAL TRADE,EXPORTS,GOODS,FOB,,MIL,USD,SA,,,M

TRUE,FALSE,s_9729,SGP_IMPORTS_GOODS_CIF_MIL_USD_1_SA,haver,S576IMD@EMERGEPR,,SGP,INTERNATIONAL TRADE,IMPORTS,GOODS,CIF,,MIL,USD,SA,,,M

TRUE,FALSE,s_9730,TWN_EXPORTS_GOODS_FOB_MIL_USD_1_SA,haver,H528IXD@EMERGEPR,,TWN,INTERNATIONAL TRADE,EXPORTS,GOODS,FOB,,MIL,USD,SA,,,M

TRUE,FALSE,s_9731,TWN_IMPORTS_GOODS_FOB_MIL_USD_1_SA,haver,H528IMD@EMERGEPR,,TWN,INTERNATIONAL TRADE,EXPORTS,GOODS,FOB,,MIL,USD,SA,,,M

TRUE,FALSE,s_9732,GBR_BS_RES_VOL_1_SA,haver,UKSCOHQ@UK,,GBR,BUILDING STARTS,BS,RES,,,,VOL,SA,,,Q

TRUE,FALSE,s_9733,GBR_EXPORTS_REAL_MIL_LOC_1_SA,haver,BQKQ@UK,,GBR,TRADE DETAIL,EXPORTS,REAL,,,MIL,LOC,SA,,,M

TRUE,FALSE,s_9734,GBR_IMPORTS_REAL_MIL_LOC_1_SA,haver,BQKO@UK,,GBR,TRADE DETAIL,IMPORTS,REAL,,,MIL,LOC,SA,,,M

TRUE,FALSE,s_9735,CAN_BUS_CONF_CONSTRUCTION_OBAL_1_NSA,haver,CFAD@CANADA,,CAN,BUSINESS CONFIDENCE,BUS,CONF,CONSTRUCTION,,,OBAL,NSA,,,M

TRUE,FALSE,s_9736,CAN_BUS_CONF_PROFESSIONAL_SERVICES_OBAL_1_NSA,haver,CFAK@CANADA,,CAN,BUSINESS CONFIDENCE,BUS,CONF,PROFESSIONAL,SERVICES,,OBAL,NSA,,,M

TRUE,FALSE,s_9737,JPN_PMI_CONSTRUCTION_OBAL_1_NSA,haver,ETRDIC@JAPAN,,JPN,PMI,PMI,CONSTRUCTION,,,,OBAL,NSA,,,M

TRUE,FALSE,s_9738,JPN_EXPORTS_REAL_INDEX_1_SA,haver,JPSIVX@JAPAN,,JPN,TRADE DETAIL,EXPORTS,REAL,,,,INDEX,SA,,,M

TRUE,FALSE,s_9739,JPN_IMPORTS_REAL_INDEX_1_SA,haver,JPSIVM@JAPAN,,JPN,TRADE DETAIL,IMPORTS,REAL,,,,INDEX,SA,,,M

TRUE,FALSE,s_9740,DEU_EXPORTS_VOLUME_INDEX_2_SA,haver,DEGIXTC@GERMANY,,DEU,TRADE DETAIL,EXPORTS,VOLUME,,,,INDEX,SA,,,M

TRUE,FALSE,s_9741,DEU_EXPORTS_VOLUME_INDEX_1_SA,haver,DESIXTC@GERMANY,,DEU,TRADE DETAIL,EXPORTS,VOLUME,,,,INDEX,SA,,,M

TRUE,FALSE,s_9742,DEU_IMPORTS_VOLUME_INDEX_2_SA,haver,DEGIMTC@GERMANY,,DEU,TRADE DETAIL,IMPORTS,VOLUME,,,,INDEX,SA,,,M

TRUE,FALSE,s_9743,DEU_IMPORTS_VOLUME_INDEX_1_SA,haver,DESIMTC@GERMANY,,DEU,TRADE DETAIL,IMPORTS,VOLUME,,,,INDEX,SA,,,M

TRUE,FALSE,s_9744,AUS_EXPORTS_REAL_MIL_LOC_1_SA,haver,AUSBVGC@ANZ,,AUS,TRADE DETAIL,EXPORTS,REAL,,,MIL,LOC,SA,,,Q

TRUE,FALSE,s_9745,AUS_IMPORTS_REAL_MIL_LOC_1_SA,haver,AUSBVGD@ANZ,,AUS,TRADE DETAIL,IMPORTS,REAL,,,MIL,LOC,SA,,,Q

TRUE,FALSE,s_9746,USA_EXPORTS_REAL_MIL_USD_1_SA,haver,TMXAH@USECON,,USA,TRADE DETAIL,EXPORTS,REAL,,,MIL,USD,SA,,,M

TRUE,FALSE,s_9747,USA_IMPORTS_REAL_MIL_USD_1_SA,haver,TMMCAH@USECON,,USA,TRADE DETAIL,IMPORTS,REAL,,,MIL,USD,SA,,,M

TRUE,FALSE,s_9748,AUS_PMI_IHS_ADV_1_SA,haver,H193VPTG@INTSRVYS,,AUS,PMI,PMI,,,IHS,ADV,,SA,,,M

TRUE,FALSE,s_9749,ARG_EXPORTS_PRECIOUS_VALUE_MIL_USD_1_NSA,haver,N213IXMC@EMERGELA,,ARG,TRADE DETAIL,EXPORTS,PRECIOUS,,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9750,AUS_EXPORTS_GEMS_OTHER_VALUE_MIL_AUD_1_NSA,haver,AUNOVGO@ANZ,,AUS,TRADE DETAIL,EXPORTS,GEMS,OTHER,VALUE,MIL,AUD,NSA,,,Q

TRUE,FALSE,s_9751,AUS_EXPORTS_DIAMONDS_VALUE_MIL_AUD_1_NSA,haver,AUNOVDI@ANZ,,AUS,TRADE DETAIL,EXPORTS,DIAMONDS,,VALUE,MIL,AUD,NSA,,,Q

TRUE,FALSE,s_9752,AUS_EXPORTS_SILVER_VALUE_MIL_AUD_1_NSA,haver,AUNOVAGT@ANZ,,AUS,TRADE DETAIL,EXPORTS,SILVER,,VALUE,MIL,AUD,NSA,,,Q

TRUE,FALSE,s_9753,AUS_EXPORTS_GOLD_VALUE_MIL_AUD_1_NSA,haver,AUNIX97@ANZ,,AUS,TRADE DETAIL,EXPORTS,GOLD,,VALUE,MIL,AUD,NSA,,,M

TRUE,FALSE,s_9754,AUS_IMPORTS_GOLD_VALUE_MIL_AUD_1_NSA,haver,AUNIM97@ANZ,,AUS,TRADE DETAIL,IMPORTS,GOLD,,VALUE,MIL,AUD,NSA,,,M

TRUE,FALSE,s_9755,BRA_EXPORTS_GOLD_VALUE_THOUS_USD_1_NSA,haver,C223IX93@EMERGELA,,BRA,TRADE DETAIL,EXPORTS,GOLD,,VALUE,THOUS,USD,NSA,,,M

TRUE,FALSE,s_9756,CAN_EXPORTS_PRECIOUS_VALUE_MIL_CAD_1_SA,haver,V8T27004@CANADA,,CAN,TRADE DETAIL,EXPORTS,PRECIOUS,,VALUE,MIL,CAD,SA,,,M

TRUE,FALSE,s_9757,CAN_EXPORTS_DIAMONDS_VALUE_MIL_CAD_1_SA,haver,V8T26996@CANADA,,CAN,TRADE DETAIL,EXPORTS,DIAMONDS,,VALUE,MIL,CAD,SA,,,M

TRUE,FALSE,s_9758,CAN_IMPORTS_PRECIOUS_VALUE_MIL_CAD_1_SA,haver,V8T26392@CANADA,,CAN,TRADE DETAIL,IMPORTS,PRECIOUS,,VALUE,MIL,CAD,SA,,,M

TRUE,FALSE,s_9759,CAN_IMPORTS_DIAMONDS_VALUE_MIL_CAD_1_SA,haver,V8T26384@CANADA,,CAN,TRADE DETAIL,IMPORTS,DIAMONDS,,VALUE,MIL,CAD,SA,,,M

TRUE,FALSE,s_9760,CZE_EXPORTS_GOLD_VALUE_THOUS_USD_1_NSA,haver,N935IX97@EMERGECW,,CZE,TRADE DETAIL,EXPORTS,GOLD,,VALUE,THOUS,USD,NSA,,,M

TRUE,FALSE,s_9761,CZE_IMPORTS_GOLD_VALUE_THOUS_USD_1_NSA,haver,N935IM97@EMERGECW,,CZE,TRADE DETAIL,IMPORTS,GOLD,,VALUE,THOUS,USD,NSA,,,M

TRUE,FALSE,s_9762,CHE_IMPORTS_PRECIOUS_VALUE_MIL_CHF_1_NSA,haver,CHNIM71@ALPMED,,CHE,TRADE DETAIL,IMPORTS,PRECIOUS,,VALUE,MIL,CHF,NSA,,,M

TRUE,FALSE,s_9763,CHE_EXPORTS_PRECIOUS_VALUE_MIL_CHF_1_NSA,haver,CHNIX71@ALPMED,,CHE,TRADE DETAIL,EXPORTS,PRECIOUS,,VALUE,MIL,CHF,NSA,,,M

TRUE,FALSE,s_9764,CHL_EXPORTS_GOLD_VALUE_MIL_USD_1_NSA,haver,N228IX97@EMERGELA,,CHL,TRADE DETAIL,EXPORTS,GOLD,,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9765,CHL_EXPORTS_SILVER_VALUE_MIL_USD_1_NSA,haver,N228IEJ9@EMERGELA,,CHL,TRADE DETAIL,EXPORTS,SILVER,,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9766,CHN_EXPORTS_PRECIOUS_VALUE_MIL_USD_1_NSA,haver,N924IXSJ@EMERGEPR,,CHN,TRADE DETAIL,EXPORTS,PRECIOUS,,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9767,CHN_IMPORTS_PRECIOUS_VALUE_MIL_USD_1_NSA,haver,N924IMSJ@EMERGEPR,,CHN,TRADE DETAIL,IMPORTS,PRECIOUS,,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9768,COL_EXPORTS_GOLD_VALUE_MIL_USD_1_NSA,haver,N233IX97@EMERGELA,,COL,TRADE DETAIL,EXPORTS,GOLD,,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9769,COL_EXPORTS_EMERALDS_VALUE_MIL_USD_1_NSA,haver,N233IEQ6@EMERGELA,,COL,TRADE DETAIL,EXPORTS,EMERALDS,,VALUE,MIL,USD,NSA,,,M

TRUE,FALSE,s_9770,DEN_EXPORTS_GOLD_VALUE_MIL_KRONER_1_NSA,haver,DKNIX97@NORDIC,,DEN,TRADE DETAIL,EXPORTS,GOLD,,VALUE,MIL,KRONER,NSA,,,M

TRUE,FALSE,s_9771,DEN_IMPORTS_GOLD_VALUE_MIL_KRONER_1_NSA,haver,DKNIM97@NORDIC,,DEN,TRADE DETAIL,IMPORTS,GOLD,,VALUE,MIL,KRONER,NSA,,,M

TRUE,FALSE,s_9772,DEU_EXPORTS_GOLD_INDUSTRIAL_VALUE_THOUS_EUR_2_NSA,haver,DENIX8HA@GERMANY,,DEU,TRADE DETAIL,EXPORTS,GOLD,INDUSTRIAL,VALUE,THOUS,EUR,NSA,,,M

TRUE,FALSE,s_9773,DEU_EXPORTS_PRECIOUS_STONES_VALUE_THOUS_EUR_2_NSA,haver,DENIX8FN@GERMANY,,DEU,TRADE DETAIL,EXPORTS,PRECIOUS,STONES,VALUE,THOUS,EUR,NSA,,,M

