Read,Visible,id,Ticker,Function,series1,series2,func_args,series1_start_date,series1_end_date,series1_factor,series1_shift,series2_start_date,series2_end_date,series2_factor,series2_shift

TRUE,TRUE,t_13753,DEU_FORTRANS_GROSS_DOM_SALES_FOREIGN_BONDS_EUR,name,DEU_FORTRANS_GROSS_DOM_SALES_FOREIGN_BONDS_EUR_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13754,DEU_FORTRANS_NET_DOM_PURCHASES_FOREIGN_BONDS_EUR,name,DEU_FORTRANS_NET_DOM_PURCHASES_FOREIGN_BONDS_EUR_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13755,DEU_FORTRANS_GROSS_DOM_PURCHASES_FOREIGN_BONDS_FCUR,name,DEU_FORTRANS_GROSS_DOM_PURCHASES_FOREIGN_BONDS_FCUR_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13756,DEU_FORTRANS_GROSS_DOM_SALES_FOREIGN_BONDS_FCUR,name,DEU_FORTRANS_GROSS_DOM_SALES_FOREIGN_BONDS_FCUR_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13757,DEU_FORTRANS_NET_DOM_PURCHASES_FOREIGN_BONDS_FCUR,name,DEU_FORTRANS_NET_DOM_PURCHASES_FOREIGN_BONDS_FCUR_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13758,DEU_FORTRANS_GROSS_DOM_PURCHASES_FOREIGN_MMKT,name,DEU_FORTRANS_GROSS_DOM_PURCHASES_FOREIGN_MMKT_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13759,DEU_FORTRANS_GROSS_DOM_SALES_FOREIGN_MMKT,name,DEU_FORTRANS_GROSS_DOM_SALES_FOREIGN_MMKT_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13760,DEU_FORTRANS_NET_DOM_PURCHASES_FOREIGN_MMKT,name,DEU_FORTRANS_NET_DOM_PURCHASES_FOREIGN_MMKT_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13761,DEU_SECS_OUT_BONDS,name,DEU_SECS_OUT_BONDS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13762,DEU_SECS_OUT_BANK_DEBT,name,DEU_SECS_OUT_BANK_DEBT_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13763,DEU_SECS_OUT_CORP_BONDS,name,DEU_SECS_OUT_CORP_BONDS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13764,DEU_SECS_OUT_MORTGAGE_PFANDBRIEFE,name,DEU_SECS_OUT_MORTGAGE_PFANDBRIEFE_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13765,DEU_SECS_OUT_PUBLIC_PFANDBRIEFE,name,DEU_SECS_OUT_PUBLIC_PFANDBRIEFE_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13766,DEU_SECS_OUT_GOV,name,DEU_SECS_OUT_GOV_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13767,DEU_SECS_OUT_GOV_L2Y,name,DEU_SECS_OUT_GOV_L2Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13768,DEU_SECS_OUT_GOV_2TO4Y,name,DEU_SECS_OUT_GOV_2TO4Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13769,DEU_SECS_OUT_GOV_4TO6Y,name,DEU_SECS_OUT_GOV_4TO6Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13770,DEU_SECS_OUT_GOV_6TO8Y,name,DEU_SECS_OUT_GOV_6TO8Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13771,DEU_SECS_OUT_GOV_8TO10Y,name,DEU_SECS_OUT_GOV_8TO10Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13772,DEU_SECS_OUT_GOV_10TO15Y,name,DEU_SECS_OUT_GOV_10TO15Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13773,DEU_SECS_OUT_GOV_15TO20Y,name,DEU_SECS_OUT_GOV_15TO20Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13774,DEU_SECS_OUT_GOV_G20Y,name,DEU_SECS_OUT_GOV_G20Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13775,ARG_CAI_GS,name,ARG_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13776,AUS_CAI_GS,name,AUS_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13777,BRA_CAI_GS,name,BRA_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13778,CAN_CAI_GS,name,CAN_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13779,CHL_CAI_GS,name,CHL_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13780,CHN_CAI_GS,name,CHN_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13781,COL_CAI_GS,name,COL_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13782,CZE_CAI_GS,name,CZE_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13783,EUR_CAI_GS,name,EUR_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13784,GBR_CAI_GS,name,GBR_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13785,HKG_CAI_GS,name,HKG_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13786,HUN_CAI_GS,name,HUN_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13787,IDN_CAI_GS,name,IDN_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13788,IND_CAI_GS,name,IND_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13789,ISE_CAI_GS,name,ISE_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13790,JPN_CAI_GS,name,JPN_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13791,KOR_CAI_GS,name,KOR_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13792,MAL_CAI_GS,name,MAL_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13793,MEX_CAI_GS,name,MEX_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13794,NOR_CAI_GS,name,NOR_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13795,NZD_CAI_GS,name,NZD_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13796,PER_CAI_GS,name,PER_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13797,PHP_CAI_GS,name,PHP_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13798,POL_CAI_GS,name,POL_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13799,ROM_CAI_GS,name,ROM_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13800,RUS_CAI_GS,name,RUS_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13801,SAF_CAI_GS,name,SAF_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13802,SGP_CAI_GS,name,SGP_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13803,SWE_CAI_GS,name,SWE_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13804,TWN_CAI_GS,name,TWN_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13805,THA_CAI_GS,name,THA_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13806,TUR_CAI_GS,name,TUR_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13807,USA_CAI_GS,name,USA_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13808,WLD_CAI_GS,name,WLD_CAI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13809,AUS_FCI_GS,name,AUS_FCI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13810,BRA_FCI_GS,name,BRA_FCI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13811,BRA_RFCI_GS,name,BRA_RFCI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13812,CAN_FCI_GS,name,CAN_FCI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13813,CHE_FCI_GS,name,CHE_FCI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13814,CHL_FCI_GS,name,CHL_FCI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13815,CHN_FCI_GS,name,CHN_FCI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13816,CHN_RFCI_GS,name,CHN_RFCI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13817,CZE_FCI_GS,name,CZE_FCI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13818,EUR_FCI_GS,name,EUR_FCI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13819,GBR_FCI_GS,name,GBR_FCI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13820,HUN_FCI_GS,name,HUN_FCI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13821,IDN_FCI_GS,name,IDN_FCI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13822,IND_FCI_GS,name,IND_FCI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13823,ISE_FCI_GS,name,ISE_FCI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13824,JPN_FCI_GS,name,JPN_FCI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13825,KOR_FCI_GS,name,KOR_FCI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13826,MAL_FCI_GS,name,MAL_FCI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13827,MEX_FCI_GS,name,MEX_FCI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13828,NOR_FCI_GS,name,NOR_FCI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13829,NZD_FCI_GS,name,NZD_FCI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13830,PHP_FCI_GS,name,PHP_FCI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13831,POL_FCI_GS,name,POL_FCI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13832,RUS_FCI_GS,name,RUS_FCI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13833,SAF_FCI_GS,name,SAF_FCI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13834,SWE_FCI_GS,name,SWE_FCI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13835,THA_FCI_GS,name,THA_FCI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13836,TUR_FCI_GS,name,TUR_FCI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13837,USA_FCI_GS,name,USA_FCI_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13838,USA_CII_GS,name,USA_CII_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13839,JPN_CII_GS,name,JPN_CII_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13840,GBR_CII_GS,name,GBR_CII_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13841,EUR_CII_GS,name,EUR_CII_GS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13842,USA_MBS_DUR,name,USA_MBS_DUR_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13843,AUS_FX_BASIS,name,AUS_FX_BASIS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13844,CAN_FX_BASIS,name,CAN_FX_BASIS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13845,EUR_FX_BASIS,name,EUR_FX_BASIS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13846,GBR_FX_BASIS,name,GBR_FX_BASIS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13847,JPN_FX_BASIS,name,JPN_FX_BASIS_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13848,AUS_BEI_10Y,name,AUS_BEI_10Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13849,CAN_BEI_10Y,name,CAN_BEI_10Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13850,DEU_BEI_10Y,name,DEU_BEI_10Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13851,FRA_BEI_10Y,name,FRA_BEI_10Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13852,GBR_BEI_10Y,name,GBR_BEI_10Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13853,ITA_BEI_10Y,name,ITA_BEI_10Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13854,JPN_BEI_10Y,name,JPN_BEI_10Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13855,SWE_BEI_10Y,name,SWE_BEI_10Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13856,USA_BEI_10Y,name,USA_BEI_10Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13857,ARG_CARRY_3M,name,ARG_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13858,AUS_CARRY_3M,name,AUS_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13859,BRA_CARRY_3M,name,BRA_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13860,BUL_CARRY_3M,name,BUL_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13861,CAN_CARRY_3M,name,CAN_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13862,CHE_CARRY_3M,name,CHE_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13863,CHL_CARRY_3M,name,CHL_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13864,CHN_CARRY_3M,name,CHN_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13865,COL_CARRY_3M,name,COL_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13866,CZE_CARRY_3M,name,CZE_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13867,EUR_CARRY_3M,name,EUR_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13868,GBR_CARRY_3M,name,GBR_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13869,HKG_CARRY_3M,name,HKG_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13870,HUN_CARRY_3M,name,HUN_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13871,IDN_CARRY_3M,name,IDN_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13872,IND_CARRY_3M,name,IND_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13873,ISE_CARRY_3M,name,ISE_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13874,JPN_CARRY_3M,name,JPN_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13875,KOR_CARRY_3M,name,KOR_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13876,MAL_CARRY_3M,name,MAL_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13877,MEX_CARRY_3M,name,MEX_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13878,NOR_CARRY_3M,name,NOR_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13879,NZD_CARRY_3M,name,NZD_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13880,PER_CARRY_3M,name,PER_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13881,PHP_CARRY_3M,name,PHP_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13882,POL_CARRY_3M,name,POL_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13883,ROM_CARRY_3M,name,ROM_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13884,RUS_CARRY_3M,name,RUS_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13885,SAF_CARRY_3M,name,SAF_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13886,SGP_CARRY_3M,name,SGP_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13887,SWE_CARRY_3M,name,SWE_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13888,TWN_CARRY_3M,name,TWN_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13889,THA_CARRY_3M,name,THA_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13890,TUR_CARRY_3M,name,TUR_CARRY_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13891,ARG_CDS_5Y,name,ARG_CDS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13892,BRA_CDS_5Y,name,BRA_CDS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13893,BUL_CDS_5Y,name,BUL_CDS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13894,CHL_CDS_5Y,name,CHL_CDS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13895,COL_CDS_5Y,name,COL_CDS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13896,CZE_CDS_5Y,name,CZE_CDS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13897,HUN_CDS_5Y,name,HUN_CDS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13898,IDN_CDS_5Y,name,IDN_CDS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13899,IND_CDS_5Y,name,IND_CDS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13900,ISE_CDS_5Y,name,ISE_CDS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13901,KOR_CDS_5Y,name,KOR_CDS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13902,MAL_CDS_5Y,name,MAL_CDS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13903,MEX_CDS_5Y,name,MEX_CDS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13904,PER_CDS_5Y,name,PER_CDS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13905,PHP_CDS_5Y,name,PHP_CDS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13906,POL_CDS_5Y,name,POL_CDS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13907,ROM_CDS_5Y,name,ROM_CDS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13908,RUS_CDS_5Y,name,RUS_CDS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13909,SAF_CDS_5Y,name,SAF_CDS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13910,SGP_CDS_5Y,name,SGP_CDS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13911,TWN_CDS_5Y,name,TWN_CDS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13912,THA_CDS_5Y,name,THA_CDS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13913,TUR_CDS_5Y,name,TUR_CDS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13915,AUS_FX_IMPVOL_3M,name,AUS_FX_IMPVOL_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13916,BRA_FX_IMPVOL_3M,name,BRA_FX_IMPVOL_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13917,CAN_FX_IMPVOL_3M,name,CAN_FX_IMPVOL_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13918,CHE_FX_IMPVOL_3M,name,CHE_FX_IMPVOL_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13919,CHL_FX_IMPVOL_3M,name,CHL_FX_IMPVOL_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13920,CHN_FX_IMPVOL_3M,name,CHN_FX_IMPVOL_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13921,COL_FX_IMPVOL_3M,name,COL_FX_IMPVOL_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13922,CZE_FX_IMPVOL_EUR_3M,name,CZE_FX_IMPVOL_EUR_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13923,EUR_FX_IMPVOL_3M,name,EUR_FX_IMPVOL_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13924,GBR_FX_IMPVOL_3M,name,GBR_FX_IMPVOL_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13925,HKG_FX_IMPVOL_3M,name,HKG_FX_IMPVOL_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13926,HUN_FX_IMPVOL_EUR_3M,name,HUN_FX_IMPVOL_EUR_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13927,IDN_FX_IMPVOL_3M,name,IDN_FX_IMPVOL_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13928,IND_FX_IMPVOL_3M,name,IND_FX_IMPVOL_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13929,ISE_FX_IMPVOL_3M,name,ISE_FX_IMPVOL_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13930,JPN_FX_IMPVOL_3M,name,JPN_FX_IMPVOL_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13931,KOR_FX_IMPVOL_3M,name,KOR_FX_IMPVOL_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13932,MAL_FX_IMPVOL_3M,name,MAL_FX_IMPVOL_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13933,MEX_FX_IMPVOL_3M,name,MEX_FX_IMPVOL_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13934,NOR_FX_IMPVOL_3M,name,NOR_FX_IMPVOL_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13935,NZD_FX_IMPVOL_3M,name,NZD_FX_IMPVOL_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13936,PER_FX_IMPVOL_3M,name,PER_FX_IMPVOL_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13937,PHP_FX_IMPVOL_3M,name,PHP_FX_IMPVOL_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13938,POL_FX_IMPVOL_EUR_3M,name,POL_FX_IMPVOL_EUR_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13939,RUS_FX_IMPVOL_3M,name,RUS_FX_IMPVOL_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13940,SAF_FX_IMPVOL_3M,name,SAF_FX_IMPVOL_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13941,SGP_FX_IMPVOL_3M,name,SGP_FX_IMPVOL_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13942,SWE_FX_IMPVOL_3M,name,SWE_FX_IMPVOL_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13943,TWN_FX_IMPVOL_3M,name,TWN_FX_IMPVOL_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13944,THA_FX_IMPVOL_3M,name,THA_FX_IMPVOL_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13945,TUR_FX_IMPVOL_3M,name,TUR_FX_IMPVOL_3M_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13946,AUS_IRS_10Y,name,AUS_IRS_10Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13947,AUS_IRS_2Y,name,AUS_IRS_2Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13948,AUS_IRS_5Y,name,AUS_IRS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13949,BRA_IRS_10Y,name,BRA_IRS_10Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13950,BRA_IRS_2Y,name,BRA_IRS_2Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13951,BRA_IRS_5Y,name,BRA_IRS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13952,BUL_IRS_10Y,name,BUL_IRS_10Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13953,BUL_IRS_2Y,name,BUL_IRS_2Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13954,BUL_IRS_5Y,name,BUL_IRS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13955,CAN_IRS_10Y,name,CAN_IRS_10Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13956,CAN_IRS_2Y,name,CAN_IRS_2Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13957,CAN_IRS_5Y,name,CAN_IRS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13958,CHE_IRS_10Y,name,CHE_IRS_10Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13959,CHE_IRS_2Y,name,CHE_IRS_2Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13960,CHE_IRS_5Y,name,CHE_IRS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13961,CHL_IRS_10Y,name,CHL_IRS_10Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13962,CHL_IRS_2Y,name,CHL_IRS_2Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13963,CHL_IRS_5Y,name,CHL_IRS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13964,CHN_IRS_10Y,name,CHN_IRS_10Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13965,CHN_IRS_2Y,name,CHN_IRS_2Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13966,CHN_IRS_5Y,name,CHN_IRS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13967,COL_IRS_10Y,name,COL_IRS_10Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13968,COL_IRS_2Y,name,COL_IRS_2Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13969,COL_IRS_5Y,name,COL_IRS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13970,CRO_IRS_10Y,name,CRO_IRS_10Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13971,CRO_IRS_2Y,name,CRO_IRS_2Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13972,CRO_IRS_5Y,name,CRO_IRS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13973,CZE_IRS_10Y,name,CZE_IRS_10Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13974,CZE_IRS_2Y,name,CZE_IRS_2Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13975,CZE_IRS_5Y,name,CZE_IRS_5Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13976,DEN_IRS_10Y,name,DEN_IRS_10Y_1_NSA,,,,,,,,,,

TRUE,TRUE,t_13977,DEN_IRS_2Y,name,DEN_IRS_2Y_1_NSA,,,,,,,,,,

